source_id,text,gt_label,n_votes,vote_share_majority,votes_HATE,votes_OFFENSIVE,votes_NORMAL
hatexplain_1178852610025111553_twitter,<user> wow porch monkey ur mean,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_16397101_gab,well cuz da jews suck dose babydicks,HATE,3,0.6666666666666666,2,1,0
hatexplain_26931844_gab,daily reminder that kikey was removed not because he was a trump shill but because he was a shit moderator who fucked over the board with a bo sponsored raid then went to sleep 8 chan,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_13927228_gab,no kike should ever feel at home or welcome on this site,HATE,3,1.0,3,0,0
hatexplain_9309074_gab,so it not refugees improper hygiene that what you are say n,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_18945488_gab,well at least they have no fear of speaking up for their race try to find that in a white politician jews do it blacks do it arabs do it metizos do it,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_25945815_gab,so was it the mexican whore fucking the nigger or the mexican fucking the nigger whore either way we know you had no father and you should fuck off to either mexico or africa you aids cunt,HATE,3,1.0,3,0,0
hatexplain_1089569915147816960_twitter,yg pressed some nigga that probably know the words to all his songs,NORMAL,3,1.0,0,0,3
hatexplain_18151699_gab,beaver terraforming vs nigger terraforming,HATE,3,1.0,3,0,0
hatexplain_1212566885356785664_twitter,never try to prove yourself to anyone if they want to hate you they will just enjoy it,NORMAL,3,1.0,0,0,3
hatexplain_1178314016592146433_twitter,to the two fake bitches who havent checked in w me since my fallout w that white devil remember to choke this morning,NORMAL,3,1.0,0,0,3
hatexplain_2477995_gab,so let me get this straight google youtube facebook and msm are targeting free speech in the name of fakenews to protect a sleezy pizza place but they are okay shutting down a bakery who chooses not to make a cake for a gay wedding i smell guilt,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1215389430208454656_twitter,<user> <user> when like minded immigrants are settled into one community the results are obvious,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_27122254_gab,back in the day you had two sides of greenville historic district filled with beautiful homes and the ghetto now it is just one big ghetto of broken down historic homes casinos did that oh here the pictures of the old greenville bridge and a new one,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_1092645171924221953_twitter,jews are white,NORMAL,3,1.0,0,0,3
hatexplain_1179005517806686208_twitter,i literally told them to walk their ass around the court like why tf you trying to walk in the middle of the court just to leave the gym then the white bitch had the nerves to keep looking at me like she had a problem,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_11443584_gab,throwing kitchenware is a bitch move it what physically weak women do to indicate their displeasure without actually attacking their man,OFFENSIVE,3,1.0,0,3,0
hatexplain_23332109_gab,i wish i d wake up and read a nigger had shot bill kristol in the face does not even need to be a nigger doing it dreams,HATE,3,1.0,3,0,0
hatexplain_17056871_gab,the kikes and muzzies only pretended to be christian which is why the spanish and the portuguese kicked them out this guy is clueless lol,HATE,3,1.0,3,0,0
hatexplain_19580240_gab,as i have said before if you have not been called a kike nigger faggot on gab you are doin it wrong <happy> i hope you get better soon flu sucks,HATE,3,0.6666666666666666,2,1,0
hatexplain_26947863_gab,please do not tarnish the name of saint mad max by associating him with that race baiting corrupt nigger bitch,HATE,3,0.6666666666666666,2,1,0
hatexplain_19652602_gab,my fellow whites i have terrible news jews and niggers still exist,HATE,3,1.0,3,0,0
hatexplain_1125801698872692736_twitter,i guess it really doesn ’ t matter what sign or what placements a man has they all retarded 😕,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_27263842_gab,german jewish girl <number> found raped and murdered by this muslim savage an extradition only when a jew victim is involved but none for the goys,HATE,3,0.6666666666666666,2,1,0
hatexplain_9456284_gab,voat marvel made miss america into a queer spic with lesbian parents,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_17335154_gab,i would not laugh too hard you are a nigger too <happy>,NORMAL,3,0.6666666666666666,1,0,2
hatexplain_1192953569630130181_twitter,<user> i am jsut defeaned retard,OFFENSIVE,3,1.0,0,3,0
hatexplain_21968601_gab,by the way this america hating muslin pos is vice chair of the democrat national committee,NORMAL,3,1.0,0,0,3
hatexplain_17511834_gab,you will not see one nigger all day until you walk into the local kfc so much for chicken strips,HATE,3,1.0,3,0,0
hatexplain_5526064_gab,most left wing jews hate israel which you well know most left wing jews are communist not zionist you are an idiot a disgrace to the white race,HATE,3,0.6666666666666666,2,1,0
hatexplain_1178384487798972416_twitter,<user> nigger is still jesus christ for all this niggers,NORMAL,3,1.0,0,0,3
hatexplain_10010219_gab,sugar grove that out <number> sugar grove is nice but there are some real hillbillies back there i mean coon skin capped only has one set of clothes so one day wash clothes they have to be naked type of hillbilly,OFFENSIVE,3,1.0,0,3,0
hatexplain_1094042528024850433_twitter,<user> lying atheistic communist jews are hurting the image of my people shanda,OFFENSIVE,3,1.0,0,3,0
hatexplain_27716817_gab,wait are u telling us that unwanted zhid cruz from fl was nazi pedo rabi should teach this yid nazi a right way he should prepared oven,HATE,3,0.6666666666666666,2,0,1
hatexplain_1179071305322287105_twitter,<user> <user> <user> no illegal aliens increase population not lower it and they work for low pay,NORMAL,3,1.0,0,0,3
hatexplain_21690630_gab,i look forward to the days where women can support each other by teaming up to be homestead mother teachers and take back the education that is instilled in them no more hating yourself because you are white,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_1184804359902810112_twitter,<user> they used the f slur too so i ’ m guessing we got ourselves a homophobe here,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1178747180128989184_twitter,<user> <user> you are responsible for a massive fascist coverup of the annihilation of native american indian tribes nait in every sense of the word from being raped to being cheated out of financial assistance to being accidentally on purpose hit by cars etc because,NORMAL,3,1.0,0,0,3
hatexplain_14262757_gab,do currys pc world employ anybody other than pakis cos that the only people i have seen on their adverts and on that subject why does every advert involving a family are either black or have at least one half cast kid some of us have managed to keep our families english,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1251975373497053185_twitter,if the jews had more swag,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_22312249_gab,who cares what is popular what are you <number> kikes want you and your children dead this is well known but i bet you are still watching nigger ball and hollywood garbage,HATE,3,1.0,3,0,0
hatexplain_16040499_gab,ahh yes the ghettos i forgot those he meant white people,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_17370829_gab,i hope all you muslimes die long painful horrible deaths,HATE,3,0.6666666666666666,2,1,0
hatexplain_16689291_gab,leftists muslims hate america because they drone strike muslim countries and not because they just simply hate america for no good reason also leftists the nazis hated jews for no good reason autistic naivete at its finest 👌,HATE,3,0.6666666666666666,2,0,1
hatexplain_11443781_gab,you are right daft cunt i have enough hate for you me and every blind retard whose had the misfortune to dip his dick in you it hardly surprising given the sick evil and paedophile excusing animals in the world like you,HATE,3,0.6666666666666666,2,1,0
hatexplain_1179072682467500032_twitter,<user> i do not get why it just white people that are forbidden at my high school arabs said it all the time with no complaints or anything which again i found weird because i thought the word was forbidden because white people enslaved black peoples,NORMAL,3,1.0,0,0,3
hatexplain_1182614622857089024_twitter,its also how redguards are a vague brown race like all poc are like homogenous sad we cant have latinos,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_22258735_gab,<number> of americans are mentally retarded,HATE,3,0.6666666666666666,2,0,1
hatexplain_16567148_gab,i am presuming he means the standard left wing idiots lots of hypocritical women amongst them think maria ladenburger obviously you are against these fucking muhammedans,HATE,3,0.6666666666666666,2,1,0
hatexplain_6944990_gab,you mean nobodies rushing in to buy muslim ms marvel or titty bar thor the moslem green lantern oath in brightest day in blackest night no unattended 6 yo infidel girl shall escape my sight let all who worship civilizations might behold my green jihadi suicide vest light,HATE,3,1.0,3,0,0
hatexplain_18219431_gab,germany schermany go back to weimar republic learn your history nobody likes a puritan except a moslem mud we will modernize these hajjis look at saudi arabia massive changes wimmin vote driving clerics muffled top porn consumer liberation is multifaceted accept it promote it,HATE,3,0.6666666666666666,2,1,0
hatexplain_13227156_gab,fakeeminem people forget marshall bruce mathers ii was suburban born and bred wannabe ghetto king deal with it eminem is pathetic maga,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_1082496842233860096_twitter,i want a gun so bad i am not gone shoot nobody or nothing might hit a couple hoes inna mouth tho like huh whatchu say,NORMAL,3,1.0,0,0,3
hatexplain_17664961_gab,we need those kids the us was built on immigrants without them we would not exist we whites are only guests in america maybe it time it goes back to whom it rightfuly belongs,NORMAL,3,1.0,0,0,3
hatexplain_23265516_gab,i went to ds to read the comments for that shill article for ricky bobby and almost all the comments make me feel like i am on the outside looking in on people still trapped inside the kike matrix it a bizarre feeling,HATE,3,1.0,3,0,0
hatexplain_17715535_gab,if you can keep your daughter a virgin until <number> there is a <number> chance she will not have a illegitimate baby by some ghetto thug on welfare warn your daughters color does matter and so does culture and religion,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_21653890_gab,<user> you are an entire nigger,HATE,3,0.6666666666666666,2,0,1
hatexplain_10646117_gab,governor terry mcauliffe declared a state of emergency after sucking a dozen nigger cocks,HATE,3,0.6666666666666666,2,1,0
hatexplain_1179063247892340736_twitter,<user> they are ready to rape her themselves,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_25212387_gab,i was listening to some bill burr clips onyoutube i guess he had a podcast or still has one who gives a shit and along comes some negress named nia alliteration classy to bitch about whites people apparently he was is in a relationship with it no more bill burr for me,HATE,3,0.6666666666666666,2,0,1
hatexplain_2743217_gab,white supremacy explained people fear black men because they will beat you to a pulp without raising a sweat people fear white men because they will vaporize your entire city,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_20619668_gab,the very media that got trump elected is now under concerted attack by democrats and leftist media and corporations with lies slander demonetizing and false accusations this nazi tactic has to be stood up against and stopped just watch all the election fraud by the left in the midterms,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_25661371_gab,any last words before you join your fellow kike trolls on my mutes list go ahead rube now your chance make it count post something really smart mouth this time,HATE,3,1.0,3,0,0
hatexplain_1178230395290210307_twitter,<user> if white privilege is real why did elizabeth warren lie about being native american why are asians and jews more successful than whites please explain,NORMAL,3,1.0,0,0,3
hatexplain_1165922551240904705_twitter,<user> so you ’ re saying i ’ m a freak but it ’ okay it doesn ’ t fit my shoe 😤,NORMAL,3,1.0,0,0,3
hatexplain_12635997_gab,president trumps opinion get the son of the bitch off the field is legitimate comment since protests were made in workplace not explicitly covered by constitution owners could discipline players,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_26038110_gab,the wtc was built with the understanding that it would be a public works project not a privately owned commercial development that is why it was originally run by the port authority a state government transportation agency turning it over to the kike billionaire silverstein violated that understanding,HATE,3,1.0,3,0,0
hatexplain_1179088137022083073_twitter,<user> tfw cv is <number> and the yoof call her a nazi for <number> of <number> paths <number> did not enable pedophilia hard enough <number> white genocide enabler let us choose option <number> white supremacy,NORMAL,3,1.0,0,0,3
hatexplain_24462652_gab,are you the nazi faggot with the feminine boobs,OFFENSIVE,3,1.0,0,3,0
hatexplain_9873480_gab,there are white people there at the end dressed in antifa outfits fighting other contingent of whites the police they fight to let in more global refuse overflow so there can be even less whites i also noted a mudshark at the start a middle aged gay couple in the middle and the odd stray white,HATE,3,0.6666666666666666,2,1,0
hatexplain_22835920_gab,the smart play goes something like this childless high iq non white women are allowed in after genetic disease and health screens if they marry and bear multiple children to a white within a short timeframe they stay otherwise they leave no chain migration whatsoever only women so no ghettos etc,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_15087539_gab,maybe feminism cropped its clip haired degenerate thot head up far back in the mohammedean past if so literally strapping a cork in their mouths would make good sense as a rule going forward even a broken sand nigger tells the right time twice a millennia o 😀,HATE,3,0.6666666666666666,2,1,0
hatexplain_17023288_gab,oh and fyi any jew alive at the time he said that did not kill your jeepnut unless they invented time travel are jews time travelers,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_24132095_gab,something missing where are all the blacks and muslims almost every ad and programme on tv has blacks n asians in it so the picture is incorrect racist where me one way tardis,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_1179100974033620992_twitter,<user> sustain no i have that handled nothing wrong with trying to give your family a stream of income fix your tie before you speak about my family faggot,NORMAL,3,0.6666666666666666,1,0,2
hatexplain_17393401_gab,unlike racist islam or the arablies world,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_1179018525194772480_twitter,bjp militant wing rss the rss aima to kill all the minorities from india to make it a pure hindu state,NORMAL,3,0.6666666666666666,1,0,2
hatexplain_1179001936844132354_twitter,<user> they are taught every day in every direction that we are the white devil nothings going to change get used to it sad,NORMAL,3,1.0,0,0,3
hatexplain_1208731_gab,my god but i am an opinionated bitch today but just sayin chelsea has rather redeemed herself lately hats off to her thought she was a worm but she turned,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1088186520475820032_twitter,i need somebody to twist my hair for me no richmond hoes tho i do not trust you bitches,OFFENSIVE,3,1.0,0,3,0
hatexplain_1178226638351290368_twitter,<user> <user> <user> you are a vanilla isis thug engaging in targeted harassment of me for exposing truth about jewish participation in white supremacy backed by jewish publications authors truth is only anti semitic to descendants of slavetrading colonizers who wish to sustain their impunity,NORMAL,3,1.0,0,0,3
hatexplain_1178949635647229952_twitter,<user> <user> <user> lol no one is supporting bhikharistan except pro muslim countries like turkey malaysia no one gives a fuck about porkistan,NORMAL,3,0.6666666666666666,1,0,2
hatexplain_1105115549284159490_twitter,anyone wanna join me in the gay sauna tibet 🍆 🍑,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1178815564204167168_twitter,q slur bi people saying dyke ain t it but saying bisexuals are not queer are not as oppressed as gay people definitely ain t it,NORMAL,3,1.0,0,0,3
hatexplain_4045620_gab,<user> i did not know usher was moslem,NORMAL,3,1.0,0,0,3
hatexplain_1178389337429434368_twitter,hoes are annoying thots are annoying which are pretty much the same white ppl are annoying spanish people are annoying and asians are too diverse even for their own culture 🙄,OFFENSIVE,3,1.0,0,3,0
hatexplain_1083171064023150592_twitter,a bunch of hoes on they knees,OFFENSIVE,3,1.0,0,3,0
hatexplain_1195804752623415296_twitter,<user> i am one slutty milf and i want to invite you into my taboo home life dm me andy,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_24604125_gab,y sus <number> millones de payasos falsos solo se le ocurren a este hijo de perra kike,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_1178355316729303042_twitter,my dads bitch thinks she scares us because she white trailer trash ha she forgets we grew up in the south side of laredo 😂,HATE,3,0.6666666666666666,2,1,0
hatexplain_1179086608953249792_twitter,<user> <user> <user> you muslims killed raped hindus for over <number> centuries and now you shameless jihadi equalising that atrocities against us with a mere killing what godse ji did was necessary got it,NORMAL,3,0.6666666666666666,1,0,2
hatexplain_23795894_gab,the most radical plans for reconstruction which included land reform the likes of which is currently being proposed in south africa failed for want of support had lincoln survived and these <percent> governments formed with <number> nigger senators the most radical plans would have passed the senate,HATE,3,0.6666666666666666,2,1,0
hatexplain_1216819893384822785_twitter,<user> i remember when r stood for republican since <date> it stands for retarded,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_22167958_gab,damn tfw total retard yet micro confirms ur suspicions called this weeks ago feelsgodopan jpg practice cancelled today shits about to get rough,OFFENSIVE,3,1.0,0,3,0
hatexplain_5510996_gab,anyone watching o reilly the swedish reporter anne sofie naslund is totally delusional pretty damn odd rape violence is up in sweden after they took in thousands of muslim refugees give me a break,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_13271333_gab,i support girls joining the scouts there are too many trannies and dykes in the girl guide movement,HATE,3,0.6666666666666666,2,1,0
hatexplain_1179062376588627968_twitter,<user> i remember when it was great country cooking and a hillbilly country store now its just another commercial shops,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_1178992149037289473_twitter,sterling is a fucking retard,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_1103690106701996033_twitter,<user> pocahontas jumps in bed with moslem terrorists interesting combo,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_11703847_gab,so then why would you be against taking away certain freedoms from women such as the right to race mix pornography lobby for sand nigger refugees etc,HATE,3,1.0,3,0,0
hatexplain_10219716_gab,nope 😎 i will never ever shut up i am here for good and will continue exposing your cyberstalking and harassment of military families better get used to it 😃,NORMAL,3,1.0,0,0,3
hatexplain_1177359479794524162_twitter,classifying and judging people promotes violence non violent communication ahimsa,NORMAL,3,1.0,0,0,3
hatexplain_1214661248702390275_twitter,<user> jews will never be on the blockchain because you can not trust them,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_14395022_gab,i have no clue who that is but the women look like tranny,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_26241973_gab,i have been put on twitter naughty step for <number> days for my post on ramadan ramwithvan comments on violence committed during this period yet this weapons grade cunt gets a reduced sentence for the very issues that i have mentioned 😡,OFFENSIVE,3,1.0,0,3,0
hatexplain_26265757_gab,implying i give a fuck about beaners and commies in california with whom it impossible to share a system of government with,HATE,3,0.6666666666666666,2,1,0
hatexplain_1173430581868318720_twitter,shaking ass is considered goofy now whew chile the ghetto 🥴,NORMAL,3,1.0,0,0,3
hatexplain_25443383_gab,you have already tried the standard shit i see here daily you gonna answer or try and kike me again last chance bro do not dance with fire if you are scared of being burned,HATE,3,0.6666666666666666,2,0,1
hatexplain_1103471143040794624_twitter,<user> u <number> gay my man,OFFENSIVE,3,1.0,0,3,0
hatexplain_1200675769845813249_twitter,<user> all muslims are terrorists,HATE,3,0.6666666666666666,2,1,0
hatexplain_1098630417094197248_twitter,<user> good job scamming you fucking faggot,HATE,3,0.6666666666666666,2,1,0
hatexplain_1178873953332465664_twitter,<user> that gay that what it is what is that faggotry,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_1179011901629587467_twitter,the person below is a nigger,HATE,3,1.0,3,0,0
hatexplain_26942532_gab,how does bill clinton leave the white house with <number> million dollars in debt when they did not have any money when they went in i guess since they are democrats it ok that he raped not only <user> but america too,OFFENSIVE,3,1.0,0,3,0
hatexplain_1178177146910629888_twitter,flashback to the heyday of souls fandom and online content unsubscribing from a souls content creator like every week because they could not stop themselves from slipping a faggot or retarded into a video as a funny haha,NORMAL,3,1.0,0,0,3
hatexplain_26657816_gab,i d beat his fucking ass retarded for talking to me like that honestly,OFFENSIVE,3,1.0,0,3,0
hatexplain_1179066466081083393_twitter,when young thug said my bitch a virgo but she actin like a pisces i became a horoscope slut,NORMAL,3,1.0,0,0,3
hatexplain_3680355_gab,two terms of that shit in the white house <user>,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_17734035_gab,it fitting that the clintons were finally taken down by a weiner and a muslim spy,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1272627280767041538_twitter,<user> so did the nazis,NORMAL,3,1.0,0,0,3
hatexplain_14407236_gab,muh legacy is shitty he stirred up a hurricane of hate against police white people anybody who opposed him he was more interested in his marxist muslim agenda then bringing our country together,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_8183063_gab,jq same as the cq or the mq to me all religious fanatics are a danger to anyone who wants to be left the fuck alone granted muzzies are the current worst but it wasn t long ago that xtians were murdering abortion doctors and dragging fags behind their trucks,HATE,3,1.0,3,0,0
hatexplain_20302840_gab,gun control the theory that a woman found dead in an alley raped and strangled with her panty hose is somehow morally superior to a woman explaining to police how her attacker got that fatal bullet wound l neil smith,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_20220982_gab,sadiq khan a nasty paki muslim said this is part and parcel of life in london and wants all non muslims out of london so he can bring in <number> million more muslims <number> fucked up mps are all for it know thy enemy,HATE,3,0.6666666666666666,2,1,0
hatexplain_1121868962625675264_twitter,lovren is a fucking joke of a defender he ’ useless,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_25725396_gab,ivanka is a traitor she married the filthy kike who is trumps handler trump cucks when he has to and pushes maga when he can most of the meetings between trump and kushner is about how much he has to cuck that day,HATE,3,1.0,3,0,0
hatexplain_13013412_gab,only fools think any kike is on the side of whites that foes triple for jewfags,HATE,3,1.0,3,0,0
hatexplain_20803751_gab,another ghetto fucking nigger ape murdering a white woman and not one mentioned in the fake news media about it white people need to bring back lynching parties again corrupt government law enforcement has neutered white men from justice from these sub human monkeys,HATE,3,1.0,3,0,0
hatexplain_17002489_gab,was this a fat white people rally or purely a gook zerg rush,HATE,3,1.0,3,0,0
hatexplain_1142555320276987905_twitter,breaking you all necks to see the same hoes every weekend,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_1179048493014376448_twitter,seeing how strong the push back to pass anti sexual violence bill in the parliament i am afraid to acknowledge that either <number> conservative forces in the parliament getting stronger or <number> some ppl did not understand that raped is different with having sex in marriage,NORMAL,3,1.0,0,0,3
hatexplain_11717498_gab,paul ryan is a retard because ryan care was his baby that got rejected in practice ryan is mad trumpcare has a foreseeable future ryan wanted to be the one with the alternative to aca obamacare whimp,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_1178871534632325120_twitter,i am not homophobic faggot,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_19284084_gab,first set of business cards for midnight auto springfield missouri i should have put it okay to be white but i did not think of it until now,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_15937202_gab,and they could not even get attractive models to wear those retarded crayon scratching designs,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_12606818_gab,<number> pervs and a muzzie bitch,HATE,3,0.6666666666666666,2,1,0
hatexplain_2449943_gab,<user> in every country where muzzies are in minority the want minority rights in every country where muzzie are majority there are no minority rights,HATE,3,1.0,3,0,0
hatexplain_1178970303491461120_twitter,<user> <user> <user> twitter cannot shut those down automatically because those are almost <percent> like rapepublican feeds it is gop policy to rape and shoot children that why the nra gives the gop russian money,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1178815750687076352_twitter,my homie medicine hoe no versace this nigger,NORMAL,3,0.6666666666666666,1,0,2
hatexplain_1181369560483713024_twitter,i was really about to order me some chinese shoes until this situation with daryl morey happened 😪 i stand with morey,NORMAL,3,1.0,0,0,3
hatexplain_16944925_gab,huge wave of sexual harassment claims about to hit congress — hard jacob novak,NORMAL,3,1.0,0,0,3
hatexplain_1179103843025424384_twitter,amber guyer this shot a man in his own place bitch got what she deserved justice for botham jean,OFFENSIVE,3,1.0,0,3,0
hatexplain_20206672_gab,every time i see the australian abc publically funded broadcaster advertising trans gay mardi gras i feel physically sick i literally get a bad taste in my mouth perhaps its time i should start insisting that the <number> normies get <number> of the funding for promotion of wholesome standards,HATE,3,0.6666666666666666,2,1,0
hatexplain_21103062_gab,i d like to introduce these dykes to my <number> oz estwing repeatedly,HATE,3,0.6666666666666666,2,1,0
hatexplain_21060944_gab,what else breaks bonds between white families social security why are you a racialist if you believe government has to take care of every aspect of an alleged white man life how is a white man distinguished from a holstein cow in your mind,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_1178752718577569795_twitter,<user> <user> 🤔 good luck with that considering its not your place to tell us what to do with our country or our money why bother with education because once you camel jockey have it your way they will not need it human right we will wake them up before you 😘,HATE,3,0.6666666666666666,2,0,1
hatexplain_11983258_gab,despite the super gay cover i am excited to be starting this kettlebell program today,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_1179101190530879490_twitter,<user> <user> but its an app this time totally different,NORMAL,3,1.0,0,0,3
hatexplain_18823962_gab,why can not i hold all this projection i could say the same exact thing considering i gave you actual data and all you did was go no race isn t fucking real i said so go back to your oven you filthy kike,HATE,3,1.0,3,0,0
hatexplain_23168690_gab,i swear college is a hot house full of judaised professors with white youth being indoctrinated into this nonsense or have live there days out in fear of being ousted as racists and proud members of white race,HATE,3,0.6666666666666666,2,1,0
hatexplain_1189810555361513473_twitter,<user> just hit on the back side of your railway minster jahil inshan the fat ugly gay guy most useless minster,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_12671512_gab,i understand the white bernie bro phenomenon i get what driving it but i honestly do not understand bourgeois cool kid cultural marxism because a lot of it is not and can not be driven by economic anxiety it like queers pissed off that they are queers or something i do not get it,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_26948887_gab,is this why kale is popular now because it clears out your shit shaft i did not know it was queer food,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_24495529_gab,mudshark sunglasses to go with your mudshark milk shake,HATE,3,1.0,3,0,0
hatexplain_4101820_gab,<user> we have all been raped by these assholes cathy obrian came out years ago,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_1206069384738988032_twitter,she the definition of a bad bitch 😏,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_3284473_gab,<user> trump acts like a president obama acts like a nigger street punk from chicago the clintons act like white trash spoiled crybabies and sore losers,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_1179074604108845058_twitter,<user> <user> <user> <user> <user> juju is a threat to your white supremacy you enjoy privilege of treated as a superior race over black race that why you always want to suppress and discredit juju always when he speaks for us blacks,NORMAL,3,1.0,0,0,3
hatexplain_1076950711089262592_twitter,you been a tattle tale your tayle is clear make like a j cat folk tale queer festivus flyeaglesfly prayforbanten 1 linewed,OFFENSIVE,3,1.0,0,3,0
hatexplain_1083123764831928322_twitter,niggerdom is a deadly disease please send thoughts and prayers,HATE,3,1.0,3,0,0
hatexplain_15804672_gab,no aid no contracting to build stuff for them and blockading the east asians from stepping into the breach or giving them the run down on why it better long term to take this approach for both our peoples the populations will collapse due to environmental stressers and perhaps political turmoil,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_22894345_gab,i used to think that nigger babies were the ugliest things known to mankind then i decided to take a look at kikes and my opinion has since changed,HATE,3,0.6666666666666666,2,1,0
hatexplain_1179035867383398400_twitter,if you black and you keep screaming that ghetto you are what wrong with this country not white people,NORMAL,3,1.0,0,0,3
hatexplain_1178208628957995008_twitter,<user> <user> <user> <user> <user> <user> ww2 jews are white from eastern central europe as a descendant of a holocaust survivor i find this statement horribly insulting and insensitive,NORMAL,3,1.0,0,0,3
hatexplain_23679186_gab,stofmfront is circling the drain posting to this board is currently restricted to sustaining members guests and other users can read threads in the public forums perhaps their love of race mixers and gay jews was the beginning of the end i am referring to anglin and milo,HATE,3,0.6666666666666666,2,0,1
hatexplain_18532486_gab,i have no doubt rads would say i sound kike you,HATE,3,0.6666666666666666,2,0,1
hatexplain_23500303_gab,more kike propaganda,HATE,3,1.0,3,0,0
hatexplain_16665633_gab,went to the state owned liquor stores pennsylvania does not allow private companies to sell spirits and wine is very selective all the civil service staff i know it that bad said merry christmas to literally everyone and everyone was so happy and it was near a ghetto area too,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1179093607707533312_twitter,avdol your grandfather is a slut,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1214968963823620096_twitter,our very own kuch bhi retard prakash raj 🖕 leftists_are_terrorists islamicterrorism,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_14839598_gab,it appears that participation in outdoor recreation is proportional to the population except on ghetto basketball courts what with that,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_1179100826263883776_twitter,cock slut what the hell is this,NORMAL,3,1.0,0,0,3
hatexplain_19330428_gab,if i have to shoot through a crowd to defend myself from a nigger faggot i will not be glad with the carnage but i will be glad i have defended my life,HATE,3,1.0,3,0,0
hatexplain_11769504_gab,you and vox are so stupid it literally amazing his entire argument is anglin and his followers are fake and repeatedly throwing around retard intellectual no wonder you like blacks they are on your level <user>,OFFENSIVE,3,1.0,0,3,0
hatexplain_13162892_gab,was a cnn white van nearby ready to take the shot,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_10122399_gab,wapo spelled illegal wrong one of the undocumented immigrants who died in a stifling tractor trailer here saturday was a <number> year old who grew up in northern virginia graduated from a fairfax county hs before getting in trouble with law being deported to his native guatemala lifelong criminal,OFFENSIVE,3,0.6666666666666666,1,2,0
