status_id,text,gt_uncivil
336,#TrumpsToxicTeam strikes again. Their dirty policies impact our health and the health of our kids. Polluters get a financial break and the rest of us pay <U+2639><U+FE0F> https://t.co/cEvNDAuyto,1
1268,"RT @RepAdamSchiff: If true, report that @POTUS dictated Don Jr's initial statement on meeting w/ Russians shows a troubling willingness &amp; iâ¦",0
185,RT @RepAdamSchiff: Voting at night on a holiday to neuter Office of Congressional Ethics doesn't sound like draining the swamp to me. https?,1
2388,RT @RepMarkTakano: Americans need health care  not a #PayMoreForLess bill that gives tax breaks to rich at expense of 24 million Americans,0
910,In midst of humanitarian crisis caused by Trump/GOP family separation policy where thousands of children ripped awaâÃÂ¶ https://t.co/FsBt92IIjI,0
2350,"RT @NydiaVelazquez: The @HouseGOP's #recklessrecess means so many issues left unresolved: #Zika, #Flint, #opioidcrisis and more. Time to en?",0
1085,"Plus, why does GOP cut care for people w disabilities, children, #Alzheimer's #stroke patients while providing massive tax cuts to wealthy https://t.co/fYwIM617U8",0
74,Watch @JimmyKimmel explain the latest Republican scheme to rip health coverage away to fund massive tax cuts for wealthy <U+0001F449> take action! https://t.co/diINloKm56,0
663,"According to new testimony, Ambassador Sondland called President Trump to discuss extorting Ukraine for the Presidents personal benefit. Last year I questioned Sec. Pompeo on Trumps cell phone use. He said every time I see a security issue I try to do my best to fix it. https://t.co/Tx1rzEhWYy",0
1823,"According to new testimony, Ambassador Sondland called President Trump to discuss extorting Ukraine for the President?s personal benefit. Last year I questioned Sec. Pompeo on Trump?s cell phone use. He said ?every time I see a security issue I try to do my best to fix it.? https://t.co/Tx1rzEhWYy",0
2560,"This is Day 25 of the #TrumpShutdown and our public lands are suffering. Rather than investing in future projects, @NatlParkService is using $ from visitor fees to clean up the shutdown's mess. We need to protect these national treasures for the future and #EndTheShutdown. https://t.co/e8twFlqdVS",0
854,"House GOP #VAWA bill excludes LGBT, weakens protection for Native American women &amp; immigrantsunlike bill that passed the Senate 78-22",0
172,Republicans took away your #Internet privacy rights. Now they want to gut the current #NetNeutrality rules. Let's protect the #OpenInternet https://t.co/EOMnDT4RA0,0
1775,@POTUS raises premiums for millions of Americans. #ACA wasnt failing until @realDonaldTrump took a meat axe to it. https://t.co/Jb57sUSCfa,0
950,Join me and my fellow colleagues in Congress in supporting the DREAM Act students! Please read the long list of... http://fb.me/Y48TF96B,0
79,Weve had ENOUGH! Its time for Congress to STOP kicking the can down the road on #transportation funding. http://t.co/QzhKIjevvy,0
1485,This year's #THUD bill cuts TIGER grant 80% - costing us jobs &amp; hurting manufacturing. WATCH: http://t.co/iS5l1bYWHc,0
2275,RT @chelliepingree: 39% of private sector workers do not have a single paid sick day. @HouseDemocrats believe Americans deserve better.,0
2649,WH budget director Peter Orszag to resign in July - first Obama official to leave administration  http://politi.co/ahMsKV,0
1456,"Think state policies don't matter- think again.  I see """"blue state refugees"""" every day coming to TX. #txlege https://t.co/wqU8mp7AYQ",0
1047,"Obamacare keeps failing. Was going to cover 22 million, only got 12 million.  https://t.co/r0rLaFfeBo  https://t.co/IaosUyuZO3",0
520,"#SCOTUSNominee Merrick Garland deserves a fair hearing, plain and simple. The Supreme Court of the United States... https://t.co/NUIEF4mLaM",0
892,"IâÃÃ´m proud to have the endorsement of @SBAList, the nationâÃÃ´s top pro-life advocacy group. Our work to end the abortiâÃÂ¶ https://t.co/i72k9PtDge",0
1947,"Even the media can?t ignore historic job numbers under @RealDonaldTrump. 

Read my oped in @Breitbart here <U+2B07><U+FE0F>

 https://t.co/wWXSfFKryx",0
1333,"RT @VP: With a sterling record of service, @POTUS and I know Ryan Zinke will protect AmericaâÃÃ´s natural treasures as our new @Interior SecreâÃÂ¶",0
2266,"RT @benshapiro: Just to be clear, separating children from parents is inhumane, and keeping children with parents is inhumane. Which means",0
133,Free. You keep using that word. I do not think it means what you think it means. https://t.co/frniSp8OSJ https://t.co/b4nCkrqeOn,0
2278,"RT @CWforA: """"This would strip parents of their rights to parent... Congress needs to stand against this, and the American people need to st?",0
2374,RT @RepEdRoyce: #Gitmo holds some of world's most dangerous terrorists. Releasing them won't make us safer. #SOTU #LastSOTU,0
517,#ObamaCare is making headlines... and not the good ones: http://t.co/A9Cy2tL7r8 #RepealandReplace #UnaffordableObama,0
672,"Almost 4yrs since Senate Dems passed a budget, so today House Repubs passed a bill to hold their feet to the fire. http://t.co/CbvY1V5K",0
2246,Really?! #HUD still blaming Bush Admin for Obama's failed #housing policies. It's been 3 yrs - these excuses no longer work. @FinancialCmte,0
1976,"Great question from @congbillposey :""""Is it possible to overregulate a business out of business."""" TUNE IN: http://t.co/JTfIw5kTs5",0
1797,"Lets be clear, reason we dont have immigration reform right now:  @SpeakerBoehner refused to call a bill. POTUS #ObamaTownHall",0
1606,"When speaking with reporters this morning, I said Democrats will oppose the Goodlatte proposal and @SpeakerRyans bill, which is not a real effort to address #DACA. This is a process that ducks the issue and is designed to fail.",0
1938,"Ds are ready to get to work on #jobs and the deficit, but #GOP has started the yr off with a political exercise this wk #DoNothingCongress",0
1534,Tune in to @SquawkCNBC at approximately 8am this morning to hear me discuss possible #GOPShutdown.,0
1515,"Todays sked: http://t.co/Q2Eb0nCshv 12 legislative days left this year, but GOP are wasting time on their 46th vote to undermine #Obamacare.",0
1996,Heres a look at what @RealDonaldTrumps latest effort to sabotage the #ACA will do to our health care system: https://t.co/PIOZ7iFTDn,0
558,".@POTUSs family separation policy will have a devastating long-term impact on thousands of children. I joined @CongressmanRuiz &amp; doctors, nurses, &amp; health professionals to urge the President to end this policy &amp; reunite families. #FamiliesBelongTogether https://t.co/6804rSrQBr https://t.co/KaqvQ3MAa4",0
297,RT @RepSarbanes: The fish (@GOP) rots from the head (@realDonaldTrump). This is just one more example of the Republican culture of corrupti,1
1714,".@POTUS?s family separation policy will have a devastating long-term impact on thousands of children. I joined @CongressmanRuiz &amp; doctors, nurses, &amp; health professionals to urge the President to end this policy &amp; reunite families. #FamiliesBelongTogether https://t.co/6804rSrQBr https://t.co/KaqvQ3MAa4",0
1269,RT @RepBarbaraLee: At @BontonFarms in Dallas for the first stop in our Poverty Task Force #ListeningTour. In order for families to climb #OâÃÂ¶,0
1120,Ram through #HCR? I am tired of that blatantly false claim. I just spoke emphatically on the House Floor: http://bit.ly/bVk9aZ,0
228,".@SpeakerRyan said âÃÃºnobody knowsâÃÃ¹ if the #GOPTaxScam will pay for itself. 





Every outside &amp; inside analysis says itâÃÂ¶ https://t.co/FL6giPdzQd",1
2020,"I agree with former First Lady Laura Bush that @RealDonaldTrump?s policy of separating migrant children from their parents is both cruel and immoral.

President Trump, this is your policy, and I urge you to end it now because #FamiliesBelongTogether. https://t.co/0z2a98XaI2",0
328,Will we see the Trump circus continue tonight where every R follows his lead on the important issue of #immigration? #CNNDebate #GOPDebate,1
1781,@RussContreras @haussamen @RussContreras @haussamen Autocorrect just doesn?t get southern New Mexico #chile #redorgreen,0
2371,RT @RepDianeBlack: &amp; POTUS claims #Obamacare is reducing costs?? MT @repaaronschock: More than 700 pgs of healthcare rules released  ...,0
711,"Birth control is not abortion -- but both should be protected. A person who doesn't even understand this basic fact is not fit to make important decisions regarding women's health. #StopKavanaugh


https://t.co/ksgn6sXB5F",0
1030,No-excuse absentee voting in #MN? ItâÃÃ´s awesome. Find out how you can get started here: http://t.co/d8X04n4NVi,0
1342,RT if you agreeIts time to close the corporate tax inversion loophole: http://t.co/dk0wklMKDf http://t.co/bCYPxdTO46,0
83,"""""""""Rep. @justinamash to Trump: 'Stop attacking' the court system"""""""" https://t.co/uU5rGf0pbb",0
591,@FCC The @FCC vote to end #NetNeutrality could stifle internet innovation by creating fast lanes and slow lanes depending on how much you can pay. That's why I've joined 16 other Senators on a bill to restore net neutrality.,0
770,"Did Trump just say that betting on the housing crisis was just """"business"""" for him? He did.",0
1437,"The proposed Renewable Fuel Standards released this week are helpful, but they are meaningless if the EPA continues to grant refinery waivers to multi-billion-dollar oil companies. These waivers hurt our farmers, biofuel producers and rural communities.",0
1465,This is a big deal: Michael Cohen says President Trump was involved in a hush money scheme. He brought checks to Congress to prove it. https://t.co/FMvErHqXlt,0
2289,RT @edlabordems: RT @HouseDemocrats - Wow. Turns out the Recovery Act really worked. Who knew it?!? We did! http://nyti.ms/9zQ2vA,0
1187,"RT @edworkforcedems: GOP quotes of the day: """"""""The private sector is handling preexisting conditions."""""""" """"""""I don't care what you say about statiâ¦",0
2290,"RT @edworkforcedems: GOP quotes of the day: """"""""The private sector is handling preexisting conditions."""""""" """"""""I don't care what you say about stati",0
1662,#GOP budget - ends Medicare guarantee for seniors and slashes care for seniors in nursing homes.,0
1878,Big news today on immigration. Arizona?s discriminatory and radical anti-immigrant law mostly overturned by the... http://t.co/QfEFsbiO,0
2433,"RT @w_terrence: Israel Banned Congresswomen Rashida Tlaib &amp; Ilhan Omar from visiting for being Anti-Semitic 

AOC &amp; Democrats are leading a?",0
596,@GregWalden to retire in latest sign of #GOP doubts about retaking House via @POLITICO for iOS https://t.co/E7e4QBihTB,0
193,"RT @townhallcom: A Woman the Dems Just Elected Has a History of Making Some Pretty Anti-Semitic Statements 


 https://t.co/Oasri524VC",0
2298,"RT @GOPChairwoman: The choice today is clear.
 
More results from @realDonaldTrump and Republicans, or more resistance from Nancy Pelosi an?",0
2363,"RT @RealSaavedra: """"A single Twitter user [Mark Elliott] showed just how easy it is to mislead anti-Trump politicians and media"""" https://t.c?",0
2260,"RT @americanshomer: Release of London Bridge terror suspect was 'mistake,' PM Boris Johnson says

https://t.co/2ZoKJQtb1Q",0
430,"RT @realDonaldTrump: We will never be a Socialist or Communist Country. IF YOU ARE NOT HAPPY HERE, YOU CAN LEAVE! It is your choice, and yo?",1
418,RT @dbongino: Elizabeth Warren is in desperate need of a new PR team. Whoever told her that taking a DNA test to show thats shes possibly,1
2297,"RT @GOPChairwoman: By refusing to work with @realDonaldTrump, Chuck Schumer and Senate Democrats have shown they?d rather have open borders?",0
293,RT @RealJamesWoods: This man works for free. He works relentlessly into all hours of the night. He is attacked daily by a party of free-loaâÃÂ¶,1
2325,"RT @LindseyGrahamSC: Is it really a surprise radical Green Party candidate endorsed radical Democrat candidate Kyrsten Sinema? 

For decade?",0
1158,RT @AP: A judge has rejected an effort by former Trump campaign foreign policy adviser George Papadopoulos to delay his two-week prison ter,0
769,Dialing for $ & got wrong no. - a Law Firm - I said this is Billy Long & I got the wrong no. He says 'the one for congress?' I'm for you!!,0
1784,@SpeakerBoehner may blow out the microphone,0
292,RT @realDonaldTrump: It is amazing that I can be at 51% with Zogby when the Fake &amp; Corrupt News is almost 100% against me. Great job Mr. Pr,1
2419,RT @starsandstripes: The families of Afghan airmen killed by assassins are left asking how Western military forces can justify investing so?,0
2423,"RT @T_S_P_O_O_K_Y: More classified critical information that was hidden from the FISA court - adding evidence to the plot to illegally """"wir?",0
287,"RT @MrDiddy85: Prostitute is jailed for murdering her two young daughters, what a complete and utter vile scumbag I hope she rots! https://",1
1980,"Guess Again! ?@BuzzFeedAndrew: Shorter Obama: They're only secret to you, members of Congress know.?",0
281,RT @DonaldJTrumpJr: Can you believe this insanity? Heresay can be much better evidence than DIRECT EVIDENCE according to Democrat Mike Qu,1
2187,Now #JohnKerry outraged? After #ImplementationDay Wouldn't of happened if #Reagan was Pres.  https://t.co/wJUiP7ipc2,0
491,"""""My bill will bring 100 percent transparency to our financial markets, prevent future bailouts and, most importantly, protect Main Street.""""",0
1162,"RT @blakerutherford: The Think Tank: #ARSenate: Lincoln Whacks Boozman Over Stimulus, Silly Tweet: Rep. John Boozmans senatorial campa. ...",0
2235,"Pro-life Democrats, R.I.P. (via @WSJOpinion) #tcot #ohiolife #prolife  http://amplify.com/u/3imn",0
2216,Paying 24 cents more at the pump hurts hardworking taxpayers &amp; our economy. I voted to disapprove of the President?s oil tax proposal.,0
2199,On my way to the #House floor with other Republican colleagues to deliver one minute speeches against the Dems govt. takeover of #hcr #fb,0
1082,Paying 24 cents more at the pump hurts hardworking taxpayers &amp; our economy. I voted to disapprove of the Presidents oil tax proposal.,0
1202,RT @GOPWhip: We are truly at a critical point in this country's history. We are at a crossroads #hc #hcr #healthcare #handsoff #tcot #gop,0
2508,The Manufacturing Sector's Employment Conundrum (via @WSJ) #Mfg #tcot  http://t.co/SW3yBMI,0
2439,RT if you oppose the Obamacare Special Pass for Congress http://t.co/ORnSBtqCyG,0
1140,Retweet if you agree Obama's efforts to increase the pain offensive to America's heritage http://t.co/DZKlPb4WZJ,0
387,Irony is an organization that takes life celebrating its birthday. We must continue our fight to protect the unborn. #100YearsOfAbuse https://t.co/AVplRFXBVI,1
2050,I?m not trying to be gratuitous or unfair but isn?t saluting a General from an enemy military sort of a big deal?,0
762,Democrats should emphasize their most popular policies in order to win and that is not some sort of weird sell out.,0
1387,The #ACA finally made it so being a woman is NO LONGER a preexisting condition. Lets not go backwards. #HobbyLobby http://t.co/vUJrlUXnJj,0
2029,I feel like people are outsmarting themselves with their fancy explanations. This is exactly what it looks like.,0
1222,RT @joshtpm: GOP sens &amp; the people actually running this - Federalist Society clique operating out of the White House - have one priority:,0
2264,RT @asmith83: Wow. Mick Mulvaney told a bunch of bankers today that he and members of Congress are corrupt. https://t.co/5majnlBi8a https:/?,0
1262,"RT @pkcapitol: This is not up to McConnell &amp; Schumer, Graham is wrong. Flake says he has the votes to block the nomination from being votedâ¦",0
51,"RT @SenSchumer: To impugn @SenatorDurbin's integrity is disgraceful. Whether you agree with him on the issues or not, he is one of the most",1
1361,Shouting socialists is a tell that happens when a Republican is holding deuce seven offsuit.,0
2354,"RT @pkcapitol: This is not up to McConnell &amp; Schumer, Graham is wrong. Flake says he has the votes to block the nomination from being voted",0
2045,"I?m a NO. This is not the way to govern. There is a bipartisan agreement which could fund essential services for Americans, help the dreamers, fund CHIP, and avoid a catastrophe. After this gambit fails we should vote on that.",0
371,Corporations that give money to super PACs that run racist ads may want to not do that anymore.,1
1155,"RT @alexburnsNYT: This seems like kind of a straw man âÃÃ¬ coverage seems favorable overall, though with appropriate skepticism





But an impt.âÃÂ¶",0
2400,RT @RyanLizza: New from me on the collision of impeachment and the Democratic primaries (and whether Matt Gaetz will ride into the hearing?,0
760,Democrats have specific plans on 1) universal healthcare 2) prescription drugs 3) economic stagnation 4) affordable higher ed 5) climate 6) immigration and so on but we apologize for our difficulty breaking through with our white papers while BABIES ARE IN CAGES,0
2110,Its true: Kathy Manning gave nearly $1 million to liberals like Nancy Pelosi and Hillary Clinton -- but she certainly wont tell you that. https://t.co/UKA8f9qdY2,0
710,Big deal. https://t.co/YzJm10Zcoo,0
1972,"GOP congresswomen deny ?war on women,? assault Obamacare http://t.co/IF64boU1",0
1142,"Rewind / Pigs Fly During Do-Nothing Congress: Chaka Fattah, Gillibrand + GOP Pass Urban Jobs Bill http://t.co/fISWew3OB2 via @politic365",0
1959,"For wks, I've heard from Maine businesses concerned w/ Trump Admin?s chaotic trade ?strategy.? Will only intensify w/ Trump going on attack against Canada, ME?s neighbor &amp; 1 of our country?s closest allies. Will be sharing these concerns &amp; more w/ @USTradeRep this wk #mepolitics",0
1962,"From @PressHerald: Refugee familys American dreams turn to nightmare as Trump order traps daughter in Iraq


https://t.co/cOoha866Ap",0
121,"As I go back to Washington today, I'm taking Maine's values of inclusiveness w/ me. 

In the face of Pres. Trump?s racist statements + his admin?s assaults on immigrant communities, Mainers have responded by welcoming asylum seekers?even donating as much as $800k to support them.",1
815,"From @PressHerald: Refugee familyâs American dreams turn to nightmare as Trump order traps daughter in Iraq


https://t.co/cOoha866Ap",0
2618,Very disappointed to hear Statoil is pulling their wind project from Maine #mepolitics http://t.co/q7DrLDlXEw,0
1884,Booming demand for Meals on Wheels leaves 100 ME seniors on waiting list. How many if Trump Admin gets way w/ cuts? https://t.co/pipJlVzRZi https://t.co/HuC2YLUFoE,0
528,"#Trumpcare has no CBO score, Sec. Price doesn't know cost, uninsured will have to pay insurance cos a penalty. This plan is #paymoregetless.",0
1014,My House colleagues and I are deeply concerned that there hasnt been a FBI investigation of Brett Kavanuagh. Delay the vote. The American public needs to know all the information. #mepolitics https://t.co/Pkv6em2Qjr,0
669,All Mainers will be harmed by this disappointing &amp; devastating #Trumpcare vote. I hope sanity prevails in the Senate. #mepolitics,0
894,"IâÃÃ´ve supported concrete and comprehensive proposals to bring Rx drug costs down. If President Trump really wants to make a difference, heâÃÃ´ll show his support for these proposals next week.",0
1634,"Yet, we sit silent.  If @SecPompeo doesnt want to declare these groups as Foreign Terrorist Organizations, as @realDonaldTrump has suggested, then what is the plan?  Doing nothing is not an option.  #StopCartelTerrorists https://t.co/WLhgdxRsdx",0
365,Charlie Rangel should have stepped down long ago. It is corruption like his that has long plagued our political system. #tcot #tn03 #tngop,1
2428,"RT @TheRickWilson: Don't worry, this SCOTUS list is just a suggestion. Everything is a suggestion. All of it.",0
1218,"RT @JamesOKeefeIII: Twitter is doing everything they can to stop #ExposeCNN and we havent even released the story yet. 

What are you goin",0
103,@fud31 @rantburger @_VoiceNews_ @j0ncampbell Disgraceful waste of hard earned taxpayer money.,1
1314,"RT @SteveScalise: <U+0001F6A8> The only BIPARTISAN vote today was AGAINSTnot forimpeachment.

Every single Republican &amp; some Dems voted against this",0
1320,RT @tedcruz: Gun control doesnt work. Look at Chicago. Disarming law-abiding citizens isnt the answer. Stopping violent criminalsprosecu,0
579,"@charliekirk11 Isnt this the guy who said, At some point you have made enough money?",0
1328,"RT @TimRunsHisMouth: In 2015, Ronda Rousey shut down the women's soccer equal pay question with logic.

""""How much you get paid should have",0
2422,RT @T_S_P_O_O_K_Y: Correct: @realDonaldTrump says 'fake' whistleblower provided false information to spark impeachment inquiry https://t.co?,0
2274,"RT @charliekirk11: BOOM:

In October, the ?Experts? projected the US would add just 75,000 new jobs

But @realDonaldTrump?s economy created?",0
714,"BREAKING: Today, Democrats started impeachment hearings against President Trump. Instead of serving the hard-working people of #NY22, Anthony Brindisi is focused on taking down President Trump. Add your name to tell him to get back to work for you: https://t.co/RInce34rjo",0
2393,RT @RobEngstrom: Clear contrast in #CO6. @coffmanforco has the support of #Colorado businesses. @andrewromanoff? Nancy Pelosi. http://t.co/,0
1026,NEW: My letter calling for a hearing on @amazon's proposed purchase of @WholeFoods. Need to protect CONSUMERS and WORKING PEOPLE. https://t.co/idXxOPDzO6,0
571,.@vanjones68 hit it out of the park. Dangerous for Trump and his supporters to wink and nod at hate groups. https://t.co/EjzVg0TP9H,0
277,Roy Moore just opened the anti-Semitism playbook. The alt-right is running the Republican Party now. https://t.co/2NhtH0SmEG,1
1896,Caps lock and exclamation points don't change facts. Trump White House leaked intel to Rep @DevinNunes. Need an ind? https://t.co/P0cgoxpC7Y,0
317,This goes further than political differences. @realDonaldTrump is refusing to denounce white supremacists and neo-Nazis. That's un-American.,1
15,"Bring it on, @realDonaldTrump 

We'll fight you tooth and nail if you try to repeal the Affordable Care Act again.

https://t.co/3rBsFxADwJ",0
10,@stevelemois not that facts seem to matter but voted AGAINST budget that did that.,0
6,@cmullen97 Are you serious? Of course I stood up for a fallen hero.,0
1779,"@realDonaldTrump This is what the presumptive Republican nominee is talking about, really?",0
2256,"RT @ACLU: If Congress gets away with kicking the can down the road with a temporary spending bill, over 1700 more young people will lose th?",0
1150,"RT @ACLU: If Congress gets away with kicking the can down the road with a temporary spending bill, over 1700 more young people will lose th",0
275,Repeal &amp; replace = scam &amp; sham! Ask Trump's  @GOP #WhatsYourPlan https://t.co/LwiQkYp3HS,1
2095,"It's shameful that Mitch McConnell is blaming our rapidly increasing deficit on programs that Americans rely on, including Social Security and Medicare. They must always be protected &amp; I continue to strongly advocate for these programs.





https://t.co/jw6z89SHPK",0
21,"Headline could've read, """"Republican leaders OK with weapons of war staying in US communities,"""" or """"Republican leaders don't grasp definition of 'law-abiding'""""
#BanAndBuyBack #EnoughIsEnough #DemocraticDebate  https://t.co/d2aqbVWNUu",1
320,"This is gibberish. Clearly, Trump knows nothing at all about firefighting, about environmental protection, or really, about California.


https://t.co/d3BheFrM9i",1
112,"Acting @EPA Administrator Andrew Wheeler is upholding Trump's toxic stance against the #environment. Attacking clean-car standards doesn't just damage everyone's lungs, it also hurts everyone's wallets. #cleanercars 
https://t.co/S1Vc49Ed8u",1
1240,"RT @NAACP_LDF: WATCH: @Sifill_LDF calls out misleading testimony and how """"shading the reality of what it takes for lawyers and communities",0
125,"Did Putin write this for you? You have put yourself ? and in doing so, other countries ? ahead of America as long as anyone can remember. Don?t ever lecture another person about ?the Flag.? I?m not sure which one you?re talking about. https://t.co/vhfr4lJeMV",0
2523,The SCOTUS ruling clears one thing up  The WH has regularly misled Americans by denying that ObamaCare is a tax.  They can't deny it now.,0
1169,RT @cgs_atl: Outrageous &gt;&gt; U.S. Regulatory Costs Are World's No. 10 Economy http://t.co/y5B46EfEjr #IBDNews via @IBDinvestors,0
1613,Why does Halliburton get off so easy when they destroy evidence? http://t.co/HEhM3LLKzy $200k fine??? #BPtrial,0
1452,These actions are inhumane and unjustifiable. https://t.co/HSmkHd4wzf,0
1001,More regulations on companies is not the answer #SOTU #SOTUA #Obama,0
767,"Despite the rhetoric, job creation is anemic. """"Jobs Recession Now 49 Months: Longest Since WWII"""" http://t.co/q63l4WbR #RedIN #tcot #IN02",0
1421,The last time Donald Trump and Mitch McConnell promised to fix your health care it took a courageous vote putting country over party to keep them from throwing millions off their plans. What will it take to stop them this time? https://t.co/xWIt4tVifg,0
347,"@davidsirota Happy to let public judge who is being reasonable here and who is name calling, twisting words and leveling personal attacks.",1
749,"De nada""""""""@DguezVd: Gracias @jahimes por apoyar la #ReformaMigratoria. sigue luchando por #CIR. #TimeIsNow @fwd_us http://t.co/3YVPAsp80BâÃÃ¹",0
565,".@sevenlayercake I agree. Kick em out of G-8, trade sanctions, isolate them, refuse entry to the regime to US and Europe.",0
1952,"Fascinating GOP message shift from """"Defund ACA or else!"""" to """"We just want to negotiate!"""" 1st unpopular/credible, 2nd popular/not credible.",0
109,"@scott_sylvia @realDonaldTrump Asking a question, not lecturing. And yes, Dems have a lot to answer for after providing healthcare to millions, reviving the American economy, reducing student loan rates, stabilizing the financial system, protecting Social Security. Going straight to hell, I imagine.",1
232,"@SEC_TimReddock Wrong. JL was expressing his opinion. DT lied about JL's past. And JL is a moral giant, DT is a moral pigmy.",1
2238,Proud the President can see how important @TomCoburn is to #OK and our country even if they disagree #TeamLankford http://t.co/dTdFuwbWgX,0
1319,"RT @TeamPelosi: JUST IN: new evidence Trump tried to influence the Russia investigation. @PRyan, your movewill you keep blocking an indepe",0
1274,RT @RepEspaillat: #FamiliesBelongTogether &amp; we stand united to protect #immigrant youth! @RepEspaillat<U+2069> <U+2066>@RepGutierrez<U+2069> <U+2066>@repjohnlewis<U+2069> <U+2066>@RâÃÂ¶,0
2360,"RT @ProgCongressAct: """"When we fight, we win""""- @RepSchakowsky demanding  #NotOnePenny more in #taxcuts for rich at expense of ordinary Ameri?",0
1505,"Today, millionaires stop paying into #SocialSecurity  Im joining @SenSanders @SenWarren &amp; more at a press conference to change that",0
685,Another reason to pass http://t.co/uX4FjS3FAY! @HuffingtonPost: $10.10 Min Wage Would Save $7.6 Billion http://t.co/gXLcSHSoAU #RaiseTheWage,0
1351,"Sen. #Sessions voted against the# ViolenceAgainstWomenAct. 


Unacceptable. Women need to know their #AG is working for them.",0
1338,"RT @WhipHoyer: .@HouseGOP won't end #TrumpShutdown
I asked them to take up my bill to reopen govt
@davidcicilline asked
@repmarkpocan asked",0
2437,"RT @WhipHoyer: .@HouseGOP won't end #TrumpShutdown
I asked them to take up my bill to reopen govt
@davidcicilline asked
@repmarkpocan asked?",0
1188,RT @ENBrown: the sugar industry bribed Harvard scientists to downplay sugar's role in heart disease&amp; the US government ate it up https://t,0
1899,"Census should hire no criminals, http://bit.ly/JwXQn",0
2386,"RT @RepMarkMeadows: Amazing. This is what the DOJ frequently uses redactions for. 

Not for national security reasons, as they claim, but t?",0
1654,#3days to govt shutdown if the extreme right wing of #HouseGOP has its way.  #GOPFail,0
777,"DJT policies make the US look backward, reactionary and non-data driven.  Good news, the US has plenty of tech to exhttps://t.co/U1zyT8cwwk",0
2443,"Sad/weird Musk's comp plan is getting anything but applause. In stark contrast to """"""""caretaker capitalism"""""""" (defined as reaching the CEO seat of an existing business), Musk defines """"""""creation capitalism"""""""" - tying personal upside to LT value creation.   https://t.co/WQGevm0dy8",0
1345,"Sad/weird Musk's comp plan is getting anything but applause. In stark contrast to """"""""caretaker capitalism"""""""" (defined as reaching the CEO seat of an existing business), Musk defines """"""""creation capitalism"""""""" - tying personal upside to LT value creation.Â Â  https://t.co/WQGevm0dy8",0
2639,We have to stop the reckless spending and pass a Balanced Budget Amendment #gapol #ga10,0
2292,RT @EnviroLeagueMA: MA electeds show they'll take a stand for what they believe in @RepKClark @SenWarren @McGovernMA @joekennedy #mapoli ht?,0
1189,RT @EnviroLeagueMA: MA electeds show they'll take a stand for what they believe in @RepKClark @SenWarren @McGovernMA @joekennedy #mapoli ht,0
1327,"RT @theprospect: """"Capitalism as we know it today is badly broken andrightfullyunder attack. The sooner we confront that, the sooner we ca",0
2658,When it comes to the #IranDeal Congress will listen to the American people. Not the U.N.  Read my full take here: http://t.co/IXphaIDLk8,0
1003,"More than 152,000 Montanans w/ preexisting conditions are at risk of being denied or charged more for health insurance if Washington bureaucrats &amp; insurance companies had their way. Ill keep defending health care for Montanans like Kim <U+2B07><U+FE0F> #mtpol #mtsen
https://t.co/RgyXC8FQaN",0
680,Amused @ Dem tweeters who don't recgnz ruling contained win 4 liberty &amp; Constitution b/c struck down Cmrc Clause justific.,0
1193,RT @FoxNews: 'You Specialize in Moral Outrage': Sparks Fly as #Tucker Battles Romney Adviser on Russia Threat https://t.co/Oa62NOve6M,0
1340,RT @YALiberty: Amash and Massie Team Up With Democrats To Repeal Anti-Privacy Legislation  https://t.co/QPb8u5yyus,0
2142,Makes no sense. Told in classified setting. MT @AP: Officials: Congress not told of swap b/c Taliban threatened to kill Bergdahl if leaked.,0
1666,#HR2029. New cyberspying bill was folded into #omnibus to limit scrutiny. Worst surveillance bill since #PatriotAct. https://t.co/epR7iWevtd,0
595,@gloster_canary Targeted tax breaks ARE subsidies. Central planners use a euphemism to disguise what they're doing. https://t.co/X0kbF5QEFf,0
1849,"And...welcome back, George. RT @thewordofgeorge: @repjustinamash *repents and refollows*",0
2459,Some of you have reported hearing a ridiculous radio ad in the Grand Rapids area from the so-called Taxpayers for... http://t.co/qM1e7ozQ,0
607,@Lord_Chadeous @140elect Budget certainly will address taxes. Democratic revenue assumptions will be baked into budget.,0
1791,"@txsbluejay Our constitutional system (unintentionally) yields two dominant parties. Within those parties, you will find a variety of views.",0
259,"If you think the #GOPTaxScam
is going to created sustained long term growth for the economyyou've been had: https://t.co/4AzHuNk4YR
We need economic policy that helps working families, not international corporations and @realDonaldTrump's friends",1
1734,"?It?s convenient for your lawyers to deflect blame in court, and say your rebranding campaign can be ignored as hyperbolic marketing, but when then you come to Congress, you want us to take you at your word,? [Representative Katie Porter] said. 

https://t.co/J350rJ4FyJ",0
4,.@RepMimiWaltersyou said Putin and Russia cannot be trusted.Our intelligence services all agree they have and are STILL working to undermine our democracy.This is a shameful display from the President that is putting our national security at risk. Will you take action? #CA45 https://t.co/HW24Qo59TZ,1
684,Another fringe Koch group is propping up Tillis to distract voters from his disastrous record for NC women: http://t.co/qoooAc1BJ8 #ncsen,0
2461,Speaker Tillis &amp; #NCGA infatuated with putting up barriers to the ballot box. Disappointing he continues to seek to limit voting access. -KH,0
1130,Reminder: Paul Ryan voted for the defense cuts in the Budget Control Act. Sad that he is walking back position now. http://t.co/siQhclbc,0
1642,"""""""""We're at a zero moment where the concentration of wealth is threatening our democracy"""""""" #unfinishedmarch",0
