source_id,source_split,source_row,source_intolerance,text,gt_impolite
test_961,test,961,0,Remember when Reagan fired all the striking air traffic controllers and banned them from federal services for life? Just thinking out loud.,0
test_962,test,962,0,"Have you been living in a deep well?? Your dementia has us on verge of a war and the economy sucks! Inflation is at highest level ever. NATO countries don't trust us since you basically told UKRAINE to ""bend over and kiss your ass goodbye!"" @LINK",1
test_963,test,963,1,@USER You forgot to mention leftists and RINOs as among the greatest threats to America. VOTE THEM ALL OUT!,0
test_964,test,964,0,"Evan Seyfried's gf, Amy, should be buying a gift for Evan's 41st birthday in 11 days. Instead, she's getting ready to share her unbearable heartbreak on @USER. @USER, you are awful, remorseless, heartless and will be held accountable for your behavior #cincinnati @LINK",1
test_965,test,965,0,"3/3 Guess who the taxpayers would have included Republican Senator Rob Portman of Ohio. He thanked Trump, for what? Giving Republicans permission to negotiate. Only taxpayers making over $400,000 on ANY PROPOSALS during Biden term increases their taxes.",0
test_966,test,966,1,"@USER @USER I think there is value in reflecting on the way this was framed as a Muslim extremist plot, which was the reason for it getting the coverage it did. Without that framing & the ""Muslim = extremist"" narrative it fed into, it wouldn't have caused the damage that it did.",0
test_967,test,967,1,This is where we are going. When Republicans don't get their way the resort to criminal actions. @LINK,0
test_968,test,968,1,"@USER I thought that you were for PARENTS @LINK is it just WHITE PARENTS RIGHTS...White parents go to SCHOOL BOARD MEETINGS and threaten to MURDER people everyday, and I NEVER SEE THEM ON YOUR @LINK a BLACK WOMAN who allegedly threatens gun VIOLENCE you're all up in arms!!! @LINK",0
test_969,test,969,0,"Another way @USER is putting $ in shareholders pockets. Do not think this toxic company is trying to ""encourage' employees to get #vaccinated. Kroger doesnt give a rat's ass about its #workers. #boycottkroger #frontline #greed #WorldNewsTonight #worldnews #JFE @LINK",1
test_970,test,970,0,"@USER Can you please stop it with the Build Back Better shit? Apparently you like lots of inflation? I know you did poorly in school, and plagiarized a lot of stuff, but still.",1
test_971,test,971,0,@USER How about a raise for caregivers for adults with developmental disabilities? Opportunity Resources Inc is so critically short of staffing .,0
test_972,test,972,0,"@USER @USER Thank you George. I feel so scammed for listening to him for so long. And the channels that give him a platform. He ""lies"" by omission. He knows people are assuming or hoping that he is Jr. He is despicable. I want the truth, not fancy. Thank you for exposing!",0
test_973,test,973,0,@USER Liberty mutual sucks. They gave me a great rate to start and then Jack it up crazy every year. They just add coverage to my auto @LINK we don't. Calling bs. And every year that Jack up my home policy and say oh we thought you wanted to restore not just rebuild. No no no,0
test_974,test,974,0,@USER How is this any different than using fingerprints on file? You're a smug know it all that is destroying SF,1
test_975,test,975,0,"@USER ""Our clear finding is that citizens should be confident the results represent the true results of the ballots cast by the people of Michigan,"" the committee, chaired by Republican state Sen. Ed McBroom(GOP), said in its report. @LINK",0
test_976,test,976,0,Today we mourn the lives lost on 9/11 and remember the heroes that showcased the best of American bravery. But we should also strive to again become the America that emerged on 9/12. #NeverForget911 #September11,0
test_977,test,977,0,"@USER Bwahahahhaa! What kind of shithead asshole supports @USER and deflects the blame. Let me guess, you voted for Biden.",1
test_978,test,978,0,"Honest question to all my political science mentors and professors, how do I reason with this? @LINK",0
test_979,test,979,0,"I celebrate these guilty verdicts and I hope so dearly it offers some sort of relief to the family of Arbery, but in the midst of this celebration, it also serves as a grim reminder: black people are still being hunted down to this very day. Something needs to CHANGE.",0
test_980,test,980,0,@USER @USER Just take a look at these degenerates and pray for them. They are lost. No one will be intimidated by them. They need to crawl back under their rocks. We have to same disgusting humans in the US.Uneducated and unkept. No value to civilized society.,1
test_981,test,981,0,"The court has ordered Agent Orange, his unfortunate daughter and Nose-Whiskey Junior to be deposed. Ouch, ouch, ouch. The thread pulled has caused the entire tapestry to unwind. Stay tuned.",1
test_982,test,982,0,PURE EVIL: YouTube CEO Pushes for More Government Laws to Crack Down on Unacceptable Speech @LINK via @USER,0
test_983,test,983,0,@USER @USER @USER These people have seconds to make a choice nd they are following strict procedures. When you screw up and you accidentally fill someone's lung up with food because you're not trained properly and I've seen it happen. You get to call it covid nd a pay raise happens for you.,1
test_984,test,984,0,@USER America is beset by crises most all of which were created by the @USER #GOPCoup,1
test_985,test,985,0,JUST IN: Florida House Votes To Strip $200 Million From Schools That Imp... @LINK via @USER,0
test_986,test,986,0,@USER @USER Hard to fathom this is even still an issue. It's always all about money. Millions of tons of nuclear waste and contaminated water sources and groundwater are found in hundreds of major dump sites. The nuclear waste pollution is ongoing and yet most do not know or care.,0
test_987,test,987,1,"Emmett Till was 14 when he was lynched after being accused of whistling at a 21-year old white woman. To this day, lynching is still not a federal crime because racist Senate Republicans continue to block the bill. This needs to change immediately. #BlackHistoryMonth @LINK",0
test_988,test,988,0,@USER You don't run this damn country Joe Biden you don't run this damn country your party is running this damn country you need to step up for the American family and our children the future of this effing country the child tax credit better be in this bill or we're going to vote out,1
test_989,test,989,0,"@USER Apparently you all really do not care. Just a plain lie! You all were quick to tell me no, until I got a note from the doctor, but now that I have the note and have submitted it via PM and email its complete radio silence! When are you going to pull your head out and fix this?",1
test_990,test,990,0,@USER There is no pandemic. The pandemic has been over for a year. We are at an endemic stage.,0
test_991,test,991,1,"The spying on Trump is bigger than Hillary, the media is silent because they are protecting Obama! For a racist country they sure do go above and beyond to sheild the first half black President. #ObamaKnew",0
test_992,test,992,0,Why Is The U.S. Still Importing So Much Russian Oil And Gas? @LINK via @USER,0
test_993,test,993,1,Hey Republicans in those reds states. You do know that your skewing the republicans from voting. What a joke,1
test_994,test,994,1,"@USER Hey chuck, how many of the 41,587 people killed last year by fentanyl OD were black? Those deaths are on democrats. Oh well, they were mostly democrats that died anyway.",0
test_995,test,995,0,"Biden has given blacks the opposite of prosperity, safety and security @LINK via @USER",0
test_996,test,996,0,"@USER As they are shredding paper and destroying spytech just as fast as they can before it is too late. Honestly, can no one be honest? If less than 100,000 casualties, is that a good outcome? This is what America deserves for suborning manchurian orange.",1
test_997,test,997,0,A well-trained and well-treated Transportation Security Officer (TSO) workforce is the most effective response to the current surge in illegal passenger-carried firearms at TSA checkpoints. Read @USER President Regan's written testimony: @LINK @LINK,0
test_998,test,998,0,Today we honor MLK and his legacy of Civil Rights and his fight for equality for all. We need to ensure his efforts are not diminished. It is time for the federal government to protect the #votingrights of all Americans. @LINK,0
test_999,test,999,0,@USER @USER @USER @USER The West is afraid...Biden's failures highlighted or do you think the West has done enough? Zelensky's speech last night was powerful yet sobering. @LINK,0
test_1000,test,1000,0,@USER @USER Where is our great Mayor concerning this issue? Mayor's are paid to for see issues such as this aren't they?,0
test_1001,test,1001,0,"@USER So, the Pentagon allowed 50 Afghans that are a serious security risk to the US. Trying to kill us from the inside.",1
test_1002,test,1002,0,"DOPEY JOE! The U.S. believes Russia will attack Ukraine by the end of the week, although it's not yet certain what form it will take, the official said.",1
test_1003,test,1003,0,@USER @USER Let's see if Trump has the guts to him. also promised to endorse a challenger to John Thune and didn't keep. He no longer has the wheel in his hands. Maybe he's dumber than we thought or he's controlled. This is a once in a lifetime opportunity to clean up the party. Shame.,1
test_1004,test,1004,0,"@USER You are a boldface liar. The jobs are not newly created jobs, they are people who are returning to work. Did you take into consideration, the jobs lost on the pipeline. When are you going to take on the responsibility that Joe gave you, fixing the crisis at the border?",1
test_1005,test,1005,0,"@USER Yet you refuse to protect immunocompromised kids in schools, and you refuse to protect them from dodging bullets. You refuse to give them healthcare, education, or day care. Tell us more about being pro-life. Please.",0
test_1006,test,1006,0,@USER She should move it forward and watch all the Republicans kill it.,0
test_1007,test,1007,0,@USER The least transparent administration in the history of the United States sure has a lot to say about transparency in other countries.,0
test_1008,test,1008,0,"They should all refuse and insist on being fired, 1) To get it on the record, and 2) Enjoy the media meltdown over presidential dictatorship. (okay the second one is snark) @LINK",0
test_1009,test,1009,1,"@USER Did you think of this all by yourself there Petey? You do realize it's democrats such as yourself that push corporate tax hikes, which only pushes businesses away, stifles competition, keeps pay rates suppressed, and slows economic growth. @LINK",0
test_1010,test,1010,0,@USER WILL YOU DEFINITELY LOST ME JUST LOOK AT OUR BORDER AND THE TERRORIST GROUPS GETTING INTO AMERICA AND THE CRIME RATE OUT OF CONTROL AND GAS PRICES AND TAXES AND FOOD PRICES TOTALLY OUT OF CONTROL AND INFLATION AND IT ALL COMES BACK TO JOE BIDEN AND ADMINISTRATION I TRULY BELIEVE,1
test_1011,test,1011,0,@USER @USER @USER Thanks. I want every Iowan to know their choices when it comes to election day.,0
test_1012,test,1012,0,"""Living Longer, Living Better"" -- Mayor Ko, Wen-Je #Taipei Advanced Center for Aging and Health"" will be established in a year citywide. This is one of the #flagship projects that Taipei City Government has been promoting to address the impending issue of super-aged society. @LINK",0
test_1013,test,1013,0,This is an internal poll but Cygnal has a fairly reliable track record and this would be on the fringes of what is possible with a 12 to 13 point swing we saw last year. I would still call it lean D for now(I think Bennet +3/Polis+8 is probably the most realistic expectation). @LINK,0
test_1014,test,1014,0,"An inevitable barrier to rich world #secessionist movements is the risk of economic impacts from firms unwilling to remain in newly independent territories. Obviously, this case is several steps out from happening, but it serves as an interesting example. @LINK",0
test_1015,test,1015,1,"Donald Trump's facing all these felony charges, been impeached twice, and republicans still cling to the loser; the only president to ever lose the house, senate & white house, all in one cycle.",1
test_1016,test,1016,0,"@USER @USER @USER .. as such.. to speak of the Holocaust in terms that a Nazi ideologue would is alien to Whoopi's understanding. She was speaking as Frank Capra would have in Why We Fight. Hitler's PERVERTED IDEOLOGY casting Jews as some sort of fallen alien ""race"".",0
test_1017,test,1017,0,@USER So he'll be released in his early 50s & do it again in 25 years? People who violate children should rot in prison for the remainder of their lives OR meet Satan immediately. This is just awful. That poor baby did not deserve that!,0
test_1018,test,1018,1,"WHO's Delaying Trump's Possible, ""Dangerous Criminal Acts"" For 4 Years? ((LOCK TRUMP, FAMILY, TRUMP'S BEST FRIENDS, LIARS & CHEATERS GOP)) BLOCK Possible ""Fascism"" by Trump & 147 GOP (led by McCarthy UP? Save our ""DEMOCRACY"", ""VOTE BLUE"" 2022 & 2024. ""HELP, HELP"". https://t.co/3p4JGFVZfx",0
test_1019,test,1019,0,"Everyone conveniently forgets that the Obama regime helped overthrow the Ukrainian govt in '14 and installed a pro-EU/US puppet -- an obvious provocation to Putin. Obama sided with actual pro-Nazi Ukrainian political parties, but no one cares. @LINK",1
test_1020,test,1020,0,@USER @USER This fkry led to an investigation and false impeachment and the obscene waste of tens of millions of taxpayers dollars Not to mention hampering the effectiveness of this man's Presidency. Which ultimately was what was intended.,1
test_1021,test,1021,1,"Bidens OPEN Border for 1, is a impeachable offense. 2. Is to reduce white population to minority status. (which will make blacks happy) 3. Has pit out welcome mat for those foreign enemies, don't mean to offend anybody but yes. Muslims, those that believe killing infidel heaven",0
test_1022,test,1022,0,@USER @USER not sure what news source you were watching but millions upon millions of dollars worth of businesses predominantly black owned businesses were destroyed and burned down by BLM. They were dragging people out of their cars tearing up their cars and beating people in the streets,0
test_1023,test,1023,0,@USER @USER Yes I know and the sad part is that we may never actually know the entire truth of what actually happened but we do already know quite a bit which is more than we knew in the very beginning,0
test_1024,test,1024,0,@USER Can't wait to see this scumbag terrorist decimated at the polls. Good riddance.,1
test_1025,test,1025,0,"@USER @USER @USER In 2016, the Electoral College did the same thing it did in 2000 under questionable circumstances: thwart the will of the people. It worked as intended. 10 people in a big room should absolutely be allowed to outvote 11 people in a little room. You know, because democracy lol.",0
test_1026,test,1026,0,"@USER All, or almost all, associated with it is also pretty far left, not just liberal. Until a few years ago, most of these professors were card carrying lefties, in good standing, within their universities. It boggles the mind that the MSM can get away calling the far-right. Crazy.",0
test_1027,test,1027,0,@USER You will say anything to make people think the system is corrupt because it fits your agenda of disrupting and dismantling our systems. You would be happy to sacrifice people for the cause. The more death the better. You want everyone to hate each other because it works. @LINK,1
test_1028,test,1028,0,"If you're still refusing the vaccine, you don't give a damn about a plan to get us out of this. You're the sole reason we're still in it.",1
test_1029,test,1029,0,"@USER @USER @USER @USER Yup. My partner keeps showin up to work & catchin healthy babies from vaxed parents. Literally every vaccine rollout in U.S. history has seen shrieking antivax zealots predicting infertility & worse. I almost respect their commitment to being so very wrong, so often, for so long.",1
test_1030,test,1030,0,@USER You are so right thank you for standing with the familes of our great State of Oklahoma,0
test_1031,test,1031,0,"@USER @USER Thanks to you, Thanks to General Schwartzkopf, Thanks to Lee Greenwood, and Thank God that he placed these three wonderful people in the USA!!!",0
test_1032,test,1032,0,@USER Should they have pelted him with rocks? No. You and me seem to agree on that. They should let the democratic process play-out.,0
test_1033,test,1033,0,"@USER I was hospitalized with previous vaccinations a number of years ago. I cannot get vaccinated even if I wanted to. What then? Sorry, some of these morons who try to force us to get vaccinated are mo better than commies. Especially since the efficacy is questionable.",1
test_1034,test,1034,0,"@USER You should leave the national security issues to the professionals (Seb Gorka) and stick to your true passion, ambulance chasing.",1
test_1035,test,1035,0,"@USER James, I only found you on Twitter today, and after scrolling through your past tweets am now ready to head your presidential campaign. You are amazing. Pretty convinced you and I would be good friends.",0
test_1036,test,1036,1,New York Cuts Off Food Stamps to Workers Who Were Fired for Defying Vaccine Mandates @LINK,0
test_1037,test,1037,0,"@USER Please remind Trump that he received 47.2 percent of the popular vote, compared to President-elect Joe Biden's 51 percent. He LOST! He's being investigated because he's a criminal, not because he's popular with deplorable's.",1
test_1038,test,1038,0,@USER This is disclaimer that should be included with every news broadcast!,0
test_1039,test,1039,0,"@USER @USER @USER Hubsters tried out a SE Washington State @USER when it opened just a few yrs ago. They gave him a massive grief because he required pain medication following a major surgery. He quickly returned to our #LocallyOwned pharmacy. Prices may be slightly higher, but well worth it!",0
test_1040,test,1040,0,Musk accuses SEC of harassing Tesla to chill his criticism of government @LINK,0
test_1041,test,1041,0,We need to make sure all in West VA see this. @LINK,0
test_1042,test,1042,1,@USER Can the public sued Fox News for their fake news and putting the public in danger?,1
test_1043,test,1043,0,"@USER LATEST: CDC releases statement ""All of this is made up as we go. We have no clue what we are talking about and we are lying to everyone just so they have something to go by and we have control. In actuality, just live your life and don't listen to us because we are morons.""",1
test_1044,test,1044,0,@USER @USER AMENNN you said it !!! Shame on all of them whom have done these crazy riots!!! This awful to see... do you know I am acquainted with U.S. Congressman Warren Davidson?? I understand that you are close with each other here is a picture of us @LINK,0
test_1045,test,1045,0,The United States Energy Secretary doesn't know how much energy the United States uses per @LINK incompetence of this Administration knows no bounds. @LINK,0
test_1046,test,1046,0,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER What an embarrassment to real Americans. Being led out by the babysitter,1
test_1047,test,1047,0,"@USER That's really cool, how careless were the evil doers, so arrogantly thinking they could get away with this insanity! Wow!",0
test_1048,test,1048,0,Mark Robinson would have voted correctly on the 1964 Civil Rights Act,0
test_1049,test,1049,0,@USER Unbelievable fraud. They pumped the #CV19 death numbers to close the economy and take over the US and world. They failed. How will the world punish them? How many are brave enough to act? This world was VERY close to violent global techno totalitarianism. And billions dead. @LINK,0
test_1050,test,1050,0,"So, now, on both sides of the Pacific, more and more people believe the plague is caused by a bioweapon created by the other side. This is gonna be interesting.",0
test_1051,test,1051,0,"@USER Biden supports democracy and YOU support an authoritarian, Fascist, government! YOU need to leave NOT Biden. On his worse day Biden can dance circles around some meat head like you!!!!!!!!!!",1
test_1052,test,1052,0,"@USER @USER How so? He pointed a gun at a camera and shot and killed a person. How is he not liable for the safety of the firearm? It was an actual gun, not some safe prop. Sounds like a grossly negligent discharge of a firearm that resulted in someone's death. AKA Involuntary Manslsughter. @LINK",0
test_1053,test,1053,0,"Joe Biden, with help from former Presidents Bill Clinton, George W. Bush, and Barack Obama, has resettled more than 74,400 Afghans across American communities since mid-August 2021. @LINK",0
test_1054,test,1054,0,@USER @USER You are not informed. He did not cross state lines with that gun. Please educate yourself.,1
test_1055,test,1055,0,"@USER @USER @USER He signed a huge bill for underdeveloped inner cities, he united some of the Arabs and Israel, he kept all enemies at bay, he got Europe to start paying more for nato as required by treaty. He made America energy independent. He took on the media who sorely needed it.",0
test_1056,test,1056,0,"@USER @USER @USER You live in a different reality were 45 is MESSIAH, was the best conservative POTUS & JFK jr. is alive. You didn't see how USA is the country with most covid deaths while TFG spread it & told us to inject bleach we are the joke of the world with more deaths than 3rd world.",0
test_1057,test,1057,1,"@USER The blame equally falls upon G.W. Bush, B.H. Obama, D.J. Trump and J.R. Biden though Trump wanted to get us out of there, but in an orderly fashion. All the Taliban did was to liberate their nation from the Globalist imposition of Liberal Social Democracy upon them by force.",0
test_1058,test,1058,0,People might result to laughing at this.(kinda funny) but this is definitely scary for our democracy. @LINK,0
test_1059,test,1059,0,"Hypocrite Teachers union head Randi Weingarten removes mask at conference, claims people had a 'hard time hearing' @LINK",0
test_1060,test,1060,0,"@USER In her mind that's probably true, for the rest of us we lived with Trump's defective malignant sociopathic personality. He will be remembered as a president who hates his country and came within a hairs breath of destroying our entire constitutional government.",1
test_1061,test,1061,0,It means our knowledge of the virus has changed and that we are adjusting accordingly. We need to hold the course and make sure that those most vulnerable of our society are protected until they are able to get a vaccine. We can do this!,0
test_1062,test,1062,0,@USER @USER Please evacuate your stranded allies sir. We are left behind for Taliban's revenge. @LINK,0
test_1063,test,1063,0,What the Left-wing loons don't realize is they have made the biggest case AGAINST government run Healthcare. Imagine how they would run every illness let alone one virus.,0
test_1064,test,1064,0,"@USER The United States, the @USER, and the @USER, have also lied numerous times to the elected officials and citizens of the US about the use of chemical weapons by other countries to justify military action.",0
test_1065,test,1065,0,@USER The Federal money going to these states is being skimmed off by the corrupt politicians there.,1
test_1066,test,1066,0,"@USER What nonsense. There is no such thing as free. BBB is based on spending money, which you clowns in DC have been printing out of thin air for years. <<That causes the value of the dollar to drop, making EVERYTHING more expensive. It also drives up inflation, aka taxes.",1
test_1067,test,1067,0,"@USER @USER @USER @USER Force a mandate on an experimental vaccine that requires you to boost up every couple of months? The only vaccine that requires regular updates is the flu vaccine and that's only yearly and only to the vulnerable. You are, BIG dumb.",1
test_1068,test,1068,0,@USER @USER @USER @USER @USER @USER @USER @USER @USER There are many specifics. The disproportionate mass incarceration and disenfranchisement of Black men correlates to votes in certain districts necessary to retain power. @LINK,0
test_1069,test,1069,0,America takes away Legal Narcotics from those in Pain and in the Process Basically invites the Drug Cartels to Dump Massive Amounts of Illegal Opioids into Our Nation in the Largest Quantities in American History! What in God's Name is going on Here! America has lost it!!!,0
test_1070,test,1070,0,The Biden Administration has fueled the rise in energy prices. The American people are going to feel the heat when they go to pay their utility bills this winter. @LINK,0
test_1071,test,1071,0,"@USER This ""Most Popular President"" is not a reality TV show-biz talking head or a brainless road show clown president, like tfg. Our new American president is more popular at the voting booths and is busy acting (instead of talking) , uniting and taking care of Americans.",1
test_1072,test,1072,0,@USER @USER Conservatives and republicans have taken the high road long enough. The gloves came off when trump was in office and we were all completely attacked verbally physically and emotionally. There's no such thing as the high road anymore. Remember what Obama's staff member said.,0
test_1073,test,1073,0,@USER It is disgusting that people still have to see or talk about Trump he should be in prison many months ago.A life full of crimes culminating with a terrorist attack to the Capitol attempting a coup. Why is he still a free man? That's impossible to be understood,1
test_1074,test,1074,0,"@USER What a brain dead take. U do know the prices are higher because of Inflation right. Which is why you will get higher sales figure. Inflation is 7.5, sales surge at 3.7 meaning sales number is not matching inflation numbers. Where do you get this pseudo superiority of intellect?",1
test_1075,test,1075,0,@USER Only half-wits who are ignorant about what Israel has to do to protect its citizens to survive call Israel an apartheid state. GOD BLESS ISRAEL,1
test_1076,test,1076,0,@USER This is #TotallyUnacceptable #ReOpenPA #ReOpenBucksCounty What happens now to Bucks County Commissioners' stance? Please stand strong!,0
test_1077,test,1077,0,"Homeland Dems just sent a new letter pushing House appropriators for increased grant funding, the latest in a series of letters from lawmakers on both sides of the aisle @LINK",0
test_1078,test,1078,0,"Researched Q. Q-drops are his notes to his followers, but also used by 2 Texas universitie. Q will most likely have a Texas background. Thinking NSA, like Obama delt with when he took office. All those crazy stories: forced abortions, forced euthanasia,FEMA reprogram camps...",0
test_1079,test,1079,0,"In 2017, Oregon was the first state to pass ethnic studies standards for K-12 schools. Now, Oregon must train and support educators to implement these standards. Email your state representative and senator and tell them to support HB 4112: @LINK #ORpol #ORleg @LINK",0
test_1080,test,1080,0,"""Something Isn't Right"" - 38 Lawmakers Demand Biden Undergo Cognitive Testing As Soon As Possible.... #JoeBiden #BidenIsALaughingstock #news #Politics @LINK",0
test_1081,test,1081,0,@USER I think one of the first signs that Trump was probably going to win was that Virginia took quite some time to call. Clinton had led VA by double digits in some polls and seeing Trump ahead for a good portion of the night was the first true sign the election was competitive.,0
test_1082,test,1082,0,"#Palestinian Ministry of Health: Muhammad Abu Salah (17 years) died of critical wounds, as he was shot in the head by the #Israeli occupation forces, in the town of Al-Saila Al-Harithiya, near Jenin, last night #Act4Palestine @LINK",0
test_1083,test,1083,0,"@USER The fed needs to not print another damn nickel, but profit margin % is increasing for at least the top public companies. https://t.co/8w2uWJqAaU",1
test_1084,test,1084,0,According to the US @LINK 13% of the US population are Black men women and @LINK is 13 out of 100 citizens are Black...I am not sure the people on the view know this....I think it they believe it is more like 40%!!,0
test_1085,test,1085,1,@USER @USER @USER I do not trust the current senate to change anything ! We voted for Trump to spite the neocons long before the neoliberals ! We got here because of how inept DC is !,0
test_1086,test,1086,0,@USER Because if democracy dies a sudden death they will be running things,0
test_1087,test,1087,0,"@USER @USER @USER @USER Referring to Pres. Obama's graceful ceding of power, not the racist rioters.",1
test_1088,test,1088,1,@USER You are dreaming. The democratic communist puppets have not based anything on merit since President Kennedy,0
test_1089,test,1089,0,"You might be feeling hesitant to go to protests after what has happened with the Rittenhouse killings, But I think it is even more crucial to protest now than it was before. Carry caution with you, but please, I urge you, don't be afraid to speak your voice.",1
test_1090,test,1090,1,"@USER Better to have a terrible week as a pro-democratic proponent than to be seditious, anti-Constitutional #GreedOverPatriotism.",0
test_1091,test,1091,0,"@USER @USER Best to head this one off right now. Trans-fascists have overwhelmed schools, the longer-term agenda is hormone injections and gender conversion surgeries without parents' consent, i.e. parents locked up for resisting their child's transition into human fleshlights for ""teachers""",0
test_1092,test,1092,0,@USER @USER We CAN'T LET THEM take control!! We must FIGHT THEM ALL THE WAY!! It feels like WW3 is happening in our own country!! If You All would join me in this FIGHT on Opera News You will see ALL the DEPLORABLES there and You will be so amazed at ALL the STUPIDITY in our country NOW!!!,1
test_1093,test,1093,0,@USER @USER @USER @USER That is perhaps the most brain dead take I have ever seen. You know nothing about nuclear energy.,1
test_1094,test,1094,0,"1/1 Peace does not come by one-sided interest or begging. If the Ethiopian government does not accept peace, we will remove it from the face of the earth. At present, Ethiopia's problems do not seem to be solved through diplomacy... @USER @USER @USER @USER",1
test_1095,test,1095,0,"@USER You have failed President Trump, conservatives and those of us who love this country. Your dishonesty and lack of integrity is shameful and embarrassing. Good riddance and may you enjoy your time in prison!",1
test_1096,test,1096,1,@USER Great I'm ashamed our party would vote against this. Sadly this traitor Mo Brooks represents my district. #RepublicansforJuneteenthrecognition.,1
test_1097,test,1097,0,"There were 4 Republicans that did not vote to end vax and mask mandates. I believe we should know who they are to find out why. Did they want to give Biden and the Democrats a win and kids, businesses and America a loss? We should really ask them.",0
test_1098,test,1098,0,"@USER been pushing plausible deniability but maybe not 2 you Have you looked at Ce De C e V A E R S if so how is 20,000 deaths from so called v a c c i n e not alarming? Now get this that 20,000 is a 1 to 10 percent representation if actual number.",0
test_1099,test,1099,0,"@USER Even if the PM's garden party doesn't bother you as a Conservative, his policies ideologically have hardly been great, either. From VAT rises to his environmental positions, he isn't a red meat conservative.",0
test_1100,test,1100,0,@USER From all these comments it's obvious we see how ignorant u r. Ur just encouraging all ur voters to die. More power to u. Survival of the smartest.,1
test_1101,test,1101,0,"@USER @USER That's hilarious considering how much so-called ""misinformation"" has actually come out of the *official* White House. And there is NEVER ANY DEBATE or QUESTIONS ALLOWED either at the W. H. as opposed to Joe Rogan. Think carefully-!!!",0
test_1102,test,1102,0,"@USER This is an extraordinary situation. All of this, every accusation, every piece of evidence, HAS TO BE ROCK SOLID. This asshole, his Administration, and lackeys have to be held accountable (and will be I believe) but it needs to be on point where none one can deny it.",1
test_1103,test,1103,0,"@USER @USER @USER No, I can't agree on that because frankly, it is not the aim of Israel to have a land solely inhabited by Jews. If that were the case, then the 20% Arab population of Israel would be forcably removed.",0
test_1104,test,1104,1,"#BreakingNews Bad enough that Facebook has been banning the pages,groups and personal profiles but now this by a supposedly Democratic government request. Unreal how everyone is trying to stifle #FreeSpeech around the world. #freedomconvoy @LINK",0
test_1105,test,1105,1,@USER To all of you stupid enough to believe all this rubbish. Of the socialist left we will all pay for this free stuff because nothing is free and don't believe a word about only the rich people will pay these taxes. Rich will get around the taxes and the working class will be taxed,1
test_1106,test,1106,0,Because WA state legislatures passed a bill limiting our Governor'emergency powers to only 90days. After 700 days it's time to stop this dictator. @LINK,1
test_1107,test,1107,0,@USER @USER @USER @USER @USER @USER There are none so blind as those who will not see. Soon even you will not be able to deny what is becoming so obvious. @LINK,0
test_1108,test,1108,0,When MLK Famously said He Had a @LINK was True...For Decades and 100'S OF YEARS... God has Blessed Several with That Dream of Going and Getting to The Promised Land! Getting there is not ever going to be easy! But if You Follow God's Leadership You will Find Yourtself There!,0
test_1109,test,1109,0,@USER- has your self-esteem always been so low that you have the need 2 gain attention by disrespecting others? I sincerely hope and pray u r voted out of office. Our government needs 2 b restored with GOOD & DECENT as well as RESPECTABLE human beings and u r NOT that! @LINK,1
test_1110,test,1110,0,@USER How about you bloody parents stand up against this ridiculous BS and #Fight for your kids?!?!,1
test_1111,test,1111,0,Biden is the Master of Disaster! He will go down in History!,0
test_1112,test,1112,0,@USER .@USER Pence is a traitor to America and to the @USER Has everyone forgotten he turned his back on the GOP state legislatures that BEGGED him to give them more time to flush out the claims of fraud that they were seeing? @USER @USER @USER @USER @USER @LINK,1
test_1113,test,1113,0,@USER Please stay in the race! Your the type of Progressive we need in the Senate,0
test_1114,test,1114,0,Sky rocketing gas prices are not a bad thing to the #ClimateChange Democrats. Biden will take little or no action to bring prices down while simultaneously promoting EVs.,0
test_1115,test,1115,0,@USER @USER To say one way or the other is GALACTICALLY disingenuous. China's gangster government is DOING EVERYTHING THEY CAN to hide what they are doing. There is no way to get true ground truth. But there is an enormous amount of testimony - intel agencies of the world certainly know.,1
test_1116,test,1116,0,"This stuff seems crazy and is easy to make fun of, as I myself often do, but the harm is incalculable. These kids are losing all sense of self and are now trying to come up with as much identifiers as possible to make them feel special and/or gain attention. It is terrible. @LINK",0
test_1117,test,1117,0,"Saddam Huseein used the same system. I saw it w my own eyes & broke the story on CBS Sunday morning. When Baghdad fell I went into an underground vault below the secret police HQ. It was apx five football fields in size, lined w filing cabinets, filled w millions of reports. @LINK",0
test_1118,test,1118,0,@USER You can't kill jobs and then take credit for jobs created. Take an economics class.,0
test_1119,test,1119,0,"@USER If you want to ""eliminate"" something then start with eliminating the idea that has been implanted in the weak minded among us that bureaucrats and ""experts"" can literally tell people to wear useless face diapers? Also why don't you promote Ian Miller's new book on masks? Please!",1
test_1120,test,1120,0,There are two ways the unemployment rate goes down: 1. People get jobs 2. People leave the labor force. The WH Chief of Staff is celebrating because of the latter. Thats all you need to know about the Biden economy. @LINK @LINK,0
test_1121,test,1121,0,@USER That's on the mind of every sane American. Well it should be,0
test_1122,test,1122,0,"@USER Uh Joe, you did this to your state. Republican in drag is what you are. Keep those WV constituents stupid and poor while you line your pockets @LINK",1
test_1123,test,1123,0,@USER Thank you for remembering those who served and those who lost their life defending America. If you really honor them why do you follow in the footsteps of coward and traitor Trump. Call him out and make Texans proud.,1
