source_id,source_row,source_sentiment,source_fold,source_vader_sentiment,source_svm_sentiment,source_bert_sentiment,text,gt_pro_kavanaugh
kavanaugh_3274,3274,1,1,0.0,1,1,"RT @Celeste_pewter Morning, all: Please take the time to read this, and continue to call your senators to support Dr. Ford, and oppose Kavanaugh. This reiterates beyond all doubt, she knew the hell she was unleashing on herself when she came forward. She did it anyway. https://t.co/TFflIQN4wB",0
kavanaugh_3275,3275,1,2,1.0,1,1,"RT @FoxNews Women rally in support of Kavanaugh: 'We know the man, we know his heart' https://t.co/C1nHsQYCS8",1
kavanaugh_3276,3276,1,1,0.0,0,0,RT @Fuctupmind Michael Avenatti really thinks he's Superman. Dr Ford is not alone. There are plenty of other people who are going to be REALLY PISSED when Kavanaugh is voted in next week. #Basta https://t.co/ekjiePTzF5,0
kavanaugh_3277,3277,1,5,0.0,1,1,"RT @realDonaldTrump Judge Brett Kavanaugh is a fine man, with an impeccable reputation, who is under assault by radical left wing politicians who don’t want to know the answers, they just want to destroy and delay. Facts don’t matter. I go through this with them every single day in D.C.",1
kavanaugh_3278,3278,1,1,1.0,1,1,RT @thechrisbuskirk Note to Senate Republicans: if you allow Kavanaugh to be Borked you will lose the majority in November. And you will deserve to lose. Confirm this excellent judge. Now.,1
kavanaugh_3279,3279,1,3,1.0,0,1,"RT @altNOAA Dr. Ford has agreed to testify her first-hand knowledge to the Senate, but @GOPSenate and the @WhiteHouse are saying \I don't know how to interpret this\"". It's because it's in #English. Not in the form of a Trump word salad. https://t.co/zkF7J5YMG5""",0
kavanaugh_3280,3280,1,5,1.0,1,1,RT @jerry_jtaylor Not the best advertisement for CRC Public Relations. The fact that a collection of highly paid professionals thought Ed Whelan’s Twitter thread a brilliant PR move is ... amazing. https://t.co/SvhOARxVS0,0
kavanaugh_3281,3281,1,4,0.0,0,0,@FoxNews Vote Kavanaugh to SCOTUS. Democrats will try and derail any Republican nominee.,1
kavanaugh_3282,3282,1,2,1.0,1,1,"RT @washingtonpost \This is an extraordinary moment\"": Yale Law faculty call on Senate committee to treat allegations seriously in Kavanaugh nomination https://t.co/8Ag7Ue6eFI""",0
kavanaugh_3283,3283,1,5,,0,0,"RT @WilkowMajority Hmmmmm #DebraKatz is an OG \resister\"" and now magically, she's the lawyer for #ChristineBlaseyFord https://t.co/FY1aAs9oLb""",1
kavanaugh_3284,3284,1,5,1.0,0,1,"RT @Delavegalaw Kavanaugh's nomination was announced July 10. But, in late June, Mark Judge &amp; Virginia Hume were tweeting each other about Kavanaugh's \youthful hijinks.\"" When the announcement was made, CRC had a binder full of women for its PR campaign. Anybody think that was a coincidence? https://t.co/NIw7K3to3V""",0
kavanaugh_3285,3285,1,5,1.0,1,1,RT @kenklukowski .@JudicialNetwork Launches pushing 4 Trump-State Democrat Senators to support #BrettKavanaugh: @Sen_JoeManchin @HeidiHeitkamp @SenDonnelly @DougJones https://t.co/stVXlj4RmW via @BreitbartNews @1stLiberty @the_acru @kenblackwell #AnotherGreatJustice #ConfirmKavanaugh,1
kavanaugh_3286,3286,1,3,1.0,1,1,"RT @evanperez New witness. \Ms. Keyser does not know Mr. Kavanaugh and she has no recollection of ever being at a party or gathering where he was present, with, or without, Dr. Ford.\"" The lawyer acknowledged to CNN that Keyser is a lifelong friend of Ford's. https://t.co/dvgq21sc6h""",1
kavanaugh_3287,3287,1,4,1.0,1,1,RT @bennyjohnson CNN asked women if they believe Judge Kavanaugh. This was not the response they were expecting. Wow. https://t.co/RCgZBBzpDF,1
kavanaugh_3288,3288,1,3,1.0,0,0,"RT @marklutchman Dianne Feinstein is being praised by liberals and the media. I say, she should apologize to Judge Kavanaugh, his family, and the country, and then RESIGN. Who’s with me?",1
kavanaugh_3289,3289,1,2,0.0,1,1,"RT @realDonaldTrump Judge Brett Kavanaugh is a fine man, with an impeccable reputation, who is under assault by radical left wing politicians who don’t want to know the answers, they just want to destroy and delay. Facts don’t matter. I go through this with them every single day in D.C.",1
kavanaugh_3290,3290,1,5,1.0,1,1,"RT @FoxNews Women rally in support of Kavanaugh: 'We know the man, we know his heart' https://t.co/C1nHsQYCS8",1
kavanaugh_3291,3291,1,1,0.0,1,1,RT @Jamierodr10 CNN has thier night ruined when they sat down with a panel of 5 ladies and asked them if they believed Kavanaugh. They all said yes! He has worked with the Bush Administration &amp; has been a judge for over a decade! #ConfirmBrettKavanaugh https://t.co/oVj1K572FM,1
kavanaugh_3292,3292,1,3,,0,0,@ezzie67_linda @BobMorr36537130 @DogginTrump She sided with Kavanaugh the other day. So there’s that...,0
kavanaugh_3293,3293,1,4,1.0,0,0,"RT @BuckSexton If Kavanaugh doesn’t get through, We are going to look back and realize that Grassley’s decision here is the moment when the GOP lost its nerve, and its honor, to protect the most basic processes of fairness and allow a good man to defend himself https://t.co/nygcQFxxc6",1
kavanaugh_3294,3294,1,5,1.0,1,1,RT @politvidchannel BREAKING: Sen. Lisa Murkowski opened the door to Voting No on Kavanaugh said she’ll wait until Ford testifies before making decision on Kavanaugh THANK YOU Sen. Lisa Murkowski,0
kavanaugh_3295,3295,1,2,1.0,1,1,"RT @MotherJones Before Donald Trump nominated Brett Kavanaugh to the Supreme Court, he had a lot of debt. But by the time Trump nominated him to the high court in July 2018, those debts had vanished. https://t.co/UNzNFedCEO https://t.co/LP7fsXagCm",0
kavanaugh_3296,3296,1,3,1.0,1,1,"RT @FoxNews Women rally in support of Kavanaugh: 'We know the man, we know his heart' https://t.co/C1nHsQYCS8",1
kavanaugh_3297,3297,1,5,1.0,1,1,RT @robjh1 What about this family_ The Kavanaugh Family? What about this woman and future women? Who is making concessions for them? Who cares about their feelings now and in the future? Who will speak for them? They have feelings. God Bless and protect them. 🙏🏿#VoteRedToSaveAmerica https://t.co/g0KXqo34PB,1
kavanaugh_3298,3298,1,3,0.0,1,1,"RT @USMCLiberal After graduating high school, I immediately enlisted in the Marines. I was 17 years old. The idea that #Kavanaugh was “just a kid”, when he attempted rape, is preposterous. I made the best choice of my life at 17—and he made his worst. Judge him for it. https://t.co/MxQZJaIy4e",0
kavanaugh_3299,3299,1,2,1.0,1,1,"RT @FoxNews Women rally in support of Kavanaugh: 'We know the man, we know his heart' https://t.co/C1nHsQYCS8",1
kavanaugh_3300,3300,1,1,1.0,1,1,RT @bennyjohnson CNN asked women if they believe Judge Kavanaugh. This was not the response they were expecting. Wow. https://t.co/RCgZBBzpDF,1
kavanaugh_3301,3301,1,3,1.0,1,1,"RT @SenGillibrand .@HeidiHeitkamp’s opponent, Kevin Cramer, just supported Judge Kavanaugh by saying it's unreasonable to require \a perfect record.\"" To be clear, the \""perfect record\"" we’re asking for from a Supreme Court justice is that they've never assaulted a woman.""",0
kavanaugh_3302,3302,1,5,1.0,1,1,RT @ARmastrangelo CNN host asks a group of women what they think about the Kavanaugh situation. It’s pretty clear she wasn’t expecting these responses. https://t.co/iLAYUyfwY7,1
kavanaugh_3303,3303,1,3,1.0,0,0,"RT @aravosis @renato_mariotti just raised excellent point on CNN. If @ChuckGrassley isn’t careful, Dr Ford can simply go to Maryland and file charges against Kavanaugh. And then we’d have a sitting Supreme Court justice under investigation for attempted rape. Right before the midterms.",0
kavanaugh_3304,3304,1,2,1.0,1,1,RT @tribelaw If you want to know who Christine Blasey Ford is — who she really is and what her life has been — my advice is: READ THIS ARTICLE. It’s gripping and utterly believable. https://t.co/zEYFnc6zRB,0
kavanaugh_3305,3305,1,5,1.0,1,1,"RT @marklutchman If Christine Ford wants to do her testimony on Thursday, Confirm Kavanaugh on Monday, and have the hearing after. Anyone else agree with that? 🤔🙋🏽‍♂️",1
kavanaugh_3306,3306,1,5,0.0,1,1,"RT @Weinsteinlaw We don’t know for certain what happened between Brett Kavanaugh and Christine Blasey Ford in 1982, but we do know that had Kavanaugh simply agreed to an FBI investigation he could have prevented some of the attacks leveled at her now. The fact that he won’t speaks volumes.",0
kavanaugh_3307,3307,1,3,1.0,1,1,RT @krassenstein BREAKING: According to a new USAToday Poll Just 31% of Americans say Brett Kavanaugh should be confirmed to the Supreme Court. Why isn't the Senate listening to the overwhelming majority of Americans? Enough Already!,0
kavanaugh_3308,3308,1,4,0.0,0,1,"RT @JohnnyBlkshrt Franklin Graham: Attempted rape not a crime. Kavanaugh \respected\"" his victim by not finishing. https://t.co/4SlmVcFBz9""",0
kavanaugh_3309,3309,1,3,1.0,1,1,RT @ARmastrangelo CNN host asks a group of women what they think about the Kavanaugh situation. It’s pretty clear she wasn’t expecting these responses. https://t.co/iLAYUyfwY7,1
kavanaugh_3310,3310,1,3,1.0,1,1,RT @GOPChairwoman Hundreds of women have praised Judge Kavanaugh’s character and integrity. Dozens of them gathered today to tell their stories of the man they’ve known for years. https://t.co/bBJ3GVxqlM,1
kavanaugh_3311,3311,1,3,0.0,0,0,"RT @SeanMcElwee After Kavanaugh goes down, remember that progressives fought when elites wanted to surrender. https://t.co/WMB5TGxJXc",0
kavanaugh_3312,3312,1,5,1.0,1,1,"RT @FoxNews Women rally in support of Kavanaugh: 'We know the man, we know his heart' https://t.co/C1nHsQYCS8",1
kavanaugh_3313,3313,1,2,1.0,1,1,"RT @RealMAGASteve 5-women are asked, “raise your hand if you believe Brett Kavanaugh when he says this never happened?” All 5-believe Kavanaugh and do not have a problem w/him being on the SCOTUS. 78% of Republicans believe Kavanaugh should be confirmed. Retweet if you do! https://t.co/nyoUOe3owf",1
kavanaugh_3314,3314,1,2,1.0,1,1,"RT @FoxNews Women rally in support of Kavanaugh: 'We know the man, we know his heart' https://t.co/C1nHsQYCS8",1
kavanaugh_3315,3315,1,2,1.0,1,1,"RT @TeamPelosi The next Supreme Court justice could preside over cases involving women's right to choose or women's health care access. We owe it, not only to Dr. Blasey Ford but to every woman in America, that the person we put in that chair is not an abuser of women. #StopKavanaugh",0
kavanaugh_3316,3316,1,4,1.0,1,1,"RT @Farberyanki Women rally in support of Kavanaugh: 'We know the man, we know his heart' https://t.co/EI4unqYqyK",1
kavanaugh_3317,3317,1,1,1.0,1,1,RT @pollsofpolitics Do you think #ChristineBlaseyFord came forward 35 years later to help the #Democrats try to stop @realDonaldTrump's #SCOTUS pick #Kavanaugh from being confirmed?? Please vote and retweet to spread poll for wider sampling from both sides thanks! #Resist #MAGA #Trump #RESISTANCE,1
kavanaugh_3318,3318,1,1,0.0,1,1,RT @thehill Clinton calls for FBI to investigate Kavanaugh sexual assault allegations: It'd be easy to do https://t.co/AD6JjIFnBC https://t.co/G6hZxtbJ3C,0
kavanaugh_3321,3321,1,3,1.0,1,1,"RT @SenGillibrand .@HeidiHeitkamp’s opponent, Kevin Cramer, just supported Judge Kavanaugh by saying it's unreasonable to require \a perfect record.\"" To be clear, the \""perfect record\"" we’re asking for from a Supreme Court justice is that they've never assaulted a woman.""",0
kavanaugh_3322,3322,1,2,0.0,1,1,"RT @realDonaldTrump Judge Brett Kavanaugh is a fine man, with an impeccable reputation, who is under assault by radical left wing politicians who don’t want to know the answers, they just want to destroy and delay. Facts don’t matter. I go through this with them every single day in D.C.",1
kavanaugh_3323,3323,1,3,0.0,1,1,RT @thehill Clinton calls for FBI to investigate Kavanaugh sexual assault allegations: It'd be easy to do https://t.co/AD6JjIFnBC https://t.co/G6hZxtbJ3C,0
kavanaugh_3325,3325,1,4,0.0,1,1,RT @TheDailyEdge How @ChuckGrassley solves problems. PROBLEM: Lying to the FBI is a crime. SOLUTION: Don't let Kavanaugh talk to the FBI.,0
kavanaugh_3326,3326,1,3,1.0,1,0,"RT @NGrossman81 BURDEN OF PROOF? Kavanaugh deserves a Supreme Court seat, and you need to prove beyond a reasonable doubt he doesn't. vs. No one deserves a Supreme Court seat, and you need to prove that elevating Kavanaugh is better for the country than alternative options.",0
kavanaugh_3327,3327,1,5,1.0,1,1,RT @Rambobiggs Maybe if @realDonaldTrump nominates @HillaryClinton for Supreme Court we might actually get an investigation into her.,1
kavanaugh_3328,3328,1,2,1.0,1,1,"RT @joncoopertweets Although the Senate Judiciary Committee won’t allow Dr. Ford to call any witnesses and the FBI won’t investigate her claims, she’ll testify about her first-hand knowledge of Brett Kavanaugh's sexual misconduct next week. Dr. Ford has more balls than all GOP senators put together!",0
kavanaugh_3329,3329,1,5,1.0,0,1,"RT @EnglishCodeWord @ChuckGrassley #Kavanaugh #Ford This is the win win. Katz says that Ford WILL testify but only IF she can subpoena witnesses (plural.) If they WONT allow that, Katz says they have no choice but to SUE in CRIMINAL COURT so the TRUTH can come out. Either way wins.",0
kavanaugh_3330,3330,1,1,1.0,1,1,RT @tribelaw If you want to know who Christine Blasey Ford is — who she really is and what her life has been — my advice is: READ THIS ARTICLE. It’s gripping and utterly believable. https://t.co/zEYFnc6zRB,0
kavanaugh_3331,3331,1,1,0.0,1,1,RT @Keep2020Alive @SenCapito @SenatorCollins @lisamurkowski @SenatorFischer @SenJoniErnst @cindyhydesmith Six 6 female GOP Senators. Have you read the #WhyIDidntReport tweets? How do you support Kavanaugh? I know you believe Dr. Ford. Ignore McConnell's abuse &amp; do the right thing! Please retweet. https://t.co/yybRnvjb58,0
kavanaugh_3332,3332,1,2,1.0,1,1,"RT @proxcee \Why isn't Kavanaugh asking for an FBI investigation if he's innocent?\"" Maybe for the same reason I don't ask for a cavity search prior to leaving a store...I HAVEN'T DONE ANYTHING WRONG! #Kavanaugh #LiberalLogic""",1
kavanaugh_3333,3333,1,4,0.0,1,1,"RT @Weinsteinlaw We don’t know for certain what happened between Brett Kavanaugh and Christine Blasey Ford in 1982, but we do know that had Kavanaugh simply agreed to an FBI investigation he could have prevented some of the attacks leveled at her now. The fact that he won’t speaks volumes.",0
kavanaugh_3334,3334,1,5,1.0,1,1,"RT @marklutchman If Christine Ford wants to do her testimony on Thursday, Confirm Kavanaugh on Monday, and have the hearing after. Anyone else agree with that? 🤔🙋🏽‍♂️",1
kavanaugh_3335,3335,1,4,1.0,1,1,RT @GOPChairwoman More women are sharing their stories about the character and integrity of Judge Kavanaugh. https://t.co/rsm0LnGKNC,1
kavanaugh_3336,3336,1,1,0.0,1,1,RT @TheDailyEdge How @ChuckGrassley solves problems. PROBLEM: Lying to the FBI is a crime. SOLUTION: Don't let Kavanaugh talk to the FBI.,0
kavanaugh_3337,3337,1,3,0.0,1,1,"RT @USMCLiberal After graduating high school, I immediately enlisted in the Marines. I was 17 years old. The idea that #Kavanaugh was “just a kid”, when he attempted rape, is preposterous. I made the best choice of my life at 17—and he made his worst. Judge him for it. https://t.co/MxQZJaIy4e",0
kavanaugh_3338,3338,1,2,1.0,0,0,"RT @gatewaypundit McConnell: Judge Kavanaugh Will be on The Supreme Court Soon - \We're Going to Plow Right Through It\"" https://t.co/nvm9F9GhGs via @gatewaypundit""",1
kavanaugh_3339,3339,1,2,0.0,1,1,"RT @Weinsteinlaw We don’t know for certain what happened between Brett Kavanaugh and Christine Blasey Ford in 1982, but we do know that had Kavanaugh simply agreed to an FBI investigation he could have prevented some of the attacks leveled at her now. The fact that he won’t speaks volumes.",0
kavanaugh_3340,3340,1,4,0.0,0,0,@BrettKavanaugh @realDonaldTrump @ChuckGrassley Wonderful! Judge Kavanaugh should do the same! Jury orders woman to pay Army colonel she accused of rape $8.4million https://t.co/sAIMXgr7Pb via @MailOnline,0
kavanaugh_3341,3341,1,5,0.0,1,1,"RT @bennyjohnson Footage of Debra Katz, the attorney representing Brett Kavanaugh’s accuser, protesting President Trump at a Resistance rally. She says: “We are going to fight back. We are going to Resist. We will not be silenced.” Be a shame if people shared this. https://t.co/pQubfIdGUi https://t.co/PlSi8MqW5a",1
kavanaugh_3342,3342,1,2,1.0,1,1,RT @krassenstein BREAKING: According to a new USAToday Poll Just 31% of Americans say Brett Kavanaugh should be confirmed to the Supreme Court. Why isn't the Senate listening to the overwhelming majority of Americans? Enough Already!,0
kavanaugh_3343,3343,1,3,1.0,1,1,RT @jayMAGA45 Judge Kavanaugh’s female colleagues &amp; friends: “We are proud to stand with Brett” Retweet if you #StandWithKavanaugh ❗️ https://t.co/ur6g9sCtQS,1
kavanaugh_3344,3344,1,5,1.0,0,0,"RT @geokelley Ok peeps, this is how Kavanaugh goes down. Wait and see. First of all, this is the tell. Google this guys name. He is top tier. And he quit his firm today immediately , not leave of absence but quit. Why? To save the republic. /1 https://t.co/zRkytnU4c1",0
kavanaugh_3345,3345,1,2,1.0,1,1,"RT @washingtonpost \This is an extraordinary moment\"": Yale Law faculty call on Senate committee to treat allegations seriously in Kavanaugh nomination https://t.co/8Ag7Ue6eFI""",0
kavanaugh_3346,3346,1,3,1.0,1,1,RT @robjh1 What about this family_ The Kavanaugh Family? What about this woman and future women? Who is making concessions for them? Who cares about their feelings now and in the future? Who will speak for them? They have feelings. God Bless and protect them. 🙏🏿#VoteRedToSaveAmerica https://t.co/g0KXqo34PB,1
kavanaugh_3347,3347,1,3,1.0,0,1,@paulsperry_ Yawn. Kavanaugh gets confirmed. Elections matter.,1
kavanaugh_3348,3348,1,1,1.0,1,1,"RT @SenGillibrand .@HeidiHeitkamp’s opponent, Kevin Cramer, just supported Judge Kavanaugh by saying it's unreasonable to require \a perfect record.\"" To be clear, the \""perfect record\"" we’re asking for from a Supreme Court justice is that they've never assaulted a woman.""",0
kavanaugh_3349,3349,1,1,1.0,1,1,"RT @FoxNews Sunday on \Life, Liberty, &amp; Levin\"" @marklevinshow talks about how the Democrats' actions have affected the SCOTUS confirmation process over the last 30 years. Plus: the Brett Kavanaugh case. Tune in at 10p ET on Fox News Channel. https://t.co/5TyrOkfVBU""",1
kavanaugh_3350,3350,1,3,1.0,0,1,@_cynthiaauthor @KimStrassel Romney would absolutely support Kavanaugh. He would’ve nominated him if he was President. Both Collins and Murkowski call themselves Rep but vote more Dem and have been that way forever,1
kavanaugh_3351,3351,1,4,0.0,1,1,"RT @USMCLiberal After graduating high school, I immediately enlisted in the Marines. I was 17 years old. The idea that #Kavanaugh was “just a kid”, when he attempted rape, is preposterous. I made the best choice of my life at 17—and he made his worst. Judge him for it. https://t.co/MxQZJaIy4e",0
kavanaugh_3352,3352,1,4,1.0,1,1,RT @jerry_jtaylor Not the best advertisement for CRC Public Relations. The fact that a collection of highly paid professionals thought Ed Whelan’s Twitter thread a brilliant PR move is ... amazing. https://t.co/SvhOARxVS0,0
kavanaugh_3353,3353,1,3,1.0,1,1,@CarolynBMaloney @ggmts_ann More records released for him than any other nominee. 300+ cases to be reviewed. You have all the information you need. You just simply do not want him to be on Supreme Court.,1
kavanaugh_3354,3354,1,3,,1,1,RT @mschlapp 1. Confirm Kavanaugh 2. Replace Rosenstein 3. Hold Congress 4. Martini,1
kavanaugh_3355,3355,1,5,1.0,1,1,"RT @SenGillibrand .@HeidiHeitkamp’s opponent, Kevin Cramer, just supported Judge Kavanaugh by saying it's unreasonable to require \a perfect record.\"" To be clear, the \""perfect record\"" we’re asking for from a Supreme Court justice is that they've never assaulted a woman.""",0
kavanaugh_3356,3356,1,5,1.0,1,1,"RT @SenGillibrand .@HeidiHeitkamp’s opponent, Kevin Cramer, just supported Judge Kavanaugh by saying it's unreasonable to require \a perfect record.\"" To be clear, the \""perfect record\"" we’re asking for from a Supreme Court justice is that they've never assaulted a woman.""",0
kavanaugh_3357,3357,1,3,0.0,0,0,RT @gatewaypundit 4th ALLEGED WITNESS And Female Friend of Christine Ford -- DENIES Assault Allegations against Judge Kavanaugh https://t.co/1FqrBJ5n3N via @gatewaypundit,1
kavanaugh_3358,3358,1,1,1.0,1,1,RT @bennyjohnson CNN asked women if they believe Judge Kavanaugh. This was not the response they were expecting. Wow. https://t.co/RCgZBBzpDF,1
kavanaugh_3359,3359,1,2,,1,1,RT @ForAmerica MEDIA: Did you hear what Joe Biden said about the Kavanaugh allegations?!?! US: This Joe Biden? https://t.co/wbhhsCv0gT,1
kavanaugh_3360,3360,1,1,0.0,1,1,"RT @realDonaldTrump Judge Brett Kavanaugh is a fine man, with an impeccable reputation, who is under assault by radical left wing politicians who don’t want to know the answers, they just want to destroy and delay. Facts don’t matter. I go through this with them every single day in D.C.",1
kavanaugh_3361,3361,1,2,1.0,1,0,Interesting that Kavanaugh seems to have a slew of former female law clerks! Any guys out there who worked for him? https://t.co/yyHtJu5JoX,1
kavanaugh_3362,3362,1,4,1.0,1,1,RT @GOPChairwoman More women are sharing their stories about the character and integrity of Judge Kavanaugh. https://t.co/rsm0LnGKNC,1
kavanaugh_3363,3363,1,1,1.0,1,1,"RT @proxcee \Why isn't Kavanaugh asking for an FBI investigation if he's innocent?\"" Maybe for the same reason I don't ask for a cavity search prior to leaving a store...I HAVEN'T DONE ANYTHING WRONG! #Kavanaugh #LiberalLogic""",1
kavanaugh_3364,3364,1,4,1.0,1,1,RT @robjh1 What about this family_ The Kavanaugh Family? What about this woman and future women? Who is making concessions for them? Who cares about their feelings now and in the future? Who will speak for them? They have feelings. God Bless and protect them. 🙏🏿#VoteRedToSaveAmerica https://t.co/g0KXqo34PB,1
kavanaugh_3365,3365,1,3,1.0,0,1,"RT @Gingrich_of_PA As per Kavanaugh issue: I, and many others, have been assured that this is a hill that McConnell is more than willing to die on...and he doesn’t care how many he has to take with him to get it done. Grassley staffers are confident. Everyone should enjoy their weekend.",1
kavanaugh_3366,3366,1,1,1.0,1,1,"RT @RealMAGASteve 5-women are asked, “raise your hand if you believe Brett Kavanaugh when he says this never happened?” All 5-believe Kavanaugh and do not have a problem w/him being on the SCOTUS. 78% of Republicans believe Kavanaugh should be confirmed. Retweet if you do! https://t.co/nyoUOe3owf",1
kavanaugh_3367,3367,1,5,1.0,0,0,"RT @FRCdc \Balancing the scales of justice, doesn't mean persecuting innocent people.\"" @DLoesch #VVS18 #Kavanaugh #SCOTUS #DueProcess https://t.co/vpmtV3H97d""",1
kavanaugh_3368,3368,1,3,1.0,0,0,Grassley grants Kavanaugh accuser another extension. This should be the last extension and Senator Grassley should make it Monday. This is just another example of obstructing and delaying. #ConfirmKavanaugh https://t.co/yhkBVkuNDz,1
kavanaugh_3369,3369,1,4,1.0,0,0,"RT @aravosis @renato_mariotti just raised excellent point on CNN. If @ChuckGrassley isn’t careful, Dr Ford can simply go to Maryland and file charges against Kavanaugh. And then we’d have a sitting Supreme Court justice under investigation for attempted rape. Right before the midterms.",0
kavanaugh_3370,3370,1,1,1.0,1,1,RT @politvidchannel BREAKING: Sen. Lisa Murkowski opened the door to Voting No on Kavanaugh said she’ll wait until Ford testifies before making decision on Kavanaugh THANK YOU Sen. Lisa Murkowski,0
kavanaugh_3371,3371,1,1,1.0,1,0,"RT @hrtablaze Ted Cruz is a liberal slayer of the highest order ! In this clip , he absolutely destroys the Democrats for what they are doing to Brett Kavanaugh. My fellow Patriots in Texas, do the right thing and re-elect this conservative champion! #MAGA https://t.co/jqvJ6y2BqP",1
kavanaugh_3372,3372,1,3,1.0,1,1,RT @ARmastrangelo CNN host asks a group of women what they think about the Kavanaugh situation. It’s pretty clear she wasn’t expecting these responses. https://t.co/iLAYUyfwY7,1
kavanaugh_3373,3373,1,3,0.0,1,1,"RT @realDonaldTrump Judge Brett Kavanaugh is a fine man, with an impeccable reputation, who is under assault by radical left wing politicians who don’t want to know the answers, they just want to destroy and delay. Facts don’t matter. I go through this with them every single day in D.C.",1
kavanaugh_3374,3374,1,4,1.0,1,1,RT @krassenstein BREAKING: According to a new USAToday Poll Just 31% of Americans say Brett Kavanaugh should be confirmed to the Supreme Court. Why isn't the Senate listening to the overwhelming majority of Americans? Enough Already!,0
kavanaugh_3375,3375,1,1,1.0,1,1,RT @tribelaw If you want to know who Christine Blasey Ford is — who she really is and what her life has been — my advice is: READ THIS ARTICLE. It’s gripping and utterly believable. https://t.co/zEYFnc6zRB,0
kavanaugh_3376,3376,1,5,,1,1,RT @ForAmerica MEDIA: Did you hear what Joe Biden said about the Kavanaugh allegations?!?! US: This Joe Biden? https://t.co/wbhhsCv0gT,1
kavanaugh_3377,3377,1,2,1.0,0,1,"RT @Gingrich_of_PA When Clarence Thomas &amp; Brett Kavanaugh shake hands in about 10 days, they will have a knowing bond that few men on this earth will ever, ever understand. It will be historic and powerful. A triumph of truth over deceit. A solemn unspoken vow to uphold justice over partisan hate. https://t.co/Kfb0lLvL0S",1
kavanaugh_3378,3378,1,4,0.0,1,1,"RT @TomFitton “Simply put, Ms. Keyser does not know Mr. Kavanaugh and she has no recollection of ever being at a party or gathering where he was present, with, or without, Dr. Ford.” Yet another witness disputes Kavanaugh accuser. Give him a vote.",1
kavanaugh_3379,3379,1,2,1.0,1,1,"RT @marklutchman If Christine Ford wants to do her testimony on Thursday, Confirm Kavanaugh on Monday, and have the hearing after. Anyone else agree with that? 🤔🙋🏽‍♂️",1
kavanaugh_3380,3380,1,1,,0,1,CERTIFIABLE!!!!-----Ben Carson ties Kavanaugh allegation to centuries-old socialist group @CNNPolitics https://t.co/I7SxvyxKEj,1
kavanaugh_3381,3381,1,2,1.0,1,1,RT @Rambobiggs Maybe if @realDonaldTrump nominates @HillaryClinton for Supreme Court we might actually get an investigation into her.,1
kavanaugh_3382,3382,1,1,1.0,1,1,RT @krassenstein Just throwing this out there: Net Favorability as Supreme Court nominee: 1993 - Ruth Bader Ginsburg +46 2018 - Brett Kavanaugh -4 Can we just clone Ruth?,0
kavanaugh_3383,3383,1,4,1.0,1,1,"RT @sarahcwestwood A senior White House official tells me Kavanaugh's team isn't viewing this response from Christine Blasey Ford as a \yes\"" because it asks for more time to negotiate""",1
kavanaugh_3384,3384,1,1,1.0,1,1,"RT @mike_pence Judge Kavanaugh is a man of integrity, with impeccable credentials &amp; a proven judicial philosophy. I believe Judge Brett Kavanaugh will soon be JUSTICE Brett Kavanaugh &amp; take his seat on the Supreme Court of the United States. #VVS18 https://t.co/LfJtonQynm",1
kavanaugh_3385,3385,1,3,1.0,1,1,RT @RealJack 🤔 Media and Dems: Kavanaugh’s accuser = totally truthful Roy Moore’s accuser = totally truthful Clarence Thomas’ accuser = totally truthful Juanita Broaddrick = totally lying Paula Jones = totally lying Keith Ellison = media silence Do you see the obvious pattern yet???,1
kavanaugh_3386,3386,1,3,1.0,1,1,"RT @charliekirk11 I cannot wait for SUPREME COURT JUSTICE Kavanaugh to rule with courage, clarity, and conviction for the next 40 years Only thing stopping him is a few Republican Senators putting themselves over the country Confirm Kavanaugh to save the rule of law as we know it",1
kavanaugh_3387,3387,1,3,,1,1,#ConfirmKavanaugh #ConfirmBrettKavanaugh #Kavanaugh #Trump #MAGA2018 #MAGA #KAG we are going to confirm Brett Kavanaugh or vote in new senators #elections2018 #ElectionDay,1
kavanaugh_3388,3388,1,5,1.0,1,1,"RT @joncoopertweets Although the Senate Judiciary Committee won’t allow Dr. Ford to call any witnesses and the FBI won’t investigate her claims, she’ll testify about her first-hand knowledge of Brett Kavanaugh's sexual misconduct next week. Dr. Ford has more balls than all GOP senators put together!",0
kavanaugh_3389,3389,1,3,1.0,1,1,"RT @marklutchman If Christine Ford wants to do her testimony on Thursday, Confirm Kavanaugh on Monday, and have the hearing after. Anyone else agree with that? 🤔🙋🏽‍♂️",1
kavanaugh_3390,3390,1,5,1.0,1,1,RT @kwilli1046 Retweet if you believe Judge Kavanaugh should be confirmed to the Supreme Court,1
kavanaugh_3391,3391,1,4,0.0,1,1,"RT @bennyjohnson Footage of Debra Katz, the attorney representing Brett Kavanaugh’s accuser, protesting President Trump at a Resistance rally. She says: “We are going to fight back. We are going to Resist. We will not be silenced.” Be a shame if people shared this. https://t.co/pQubfIdGUi https://t.co/PlSi8MqW5a",1
kavanaugh_3392,3392,1,5,1.0,1,1,RT @bennyjohnson CNN asked women if they believe Judge Kavanaugh. This was not the response they were expecting. Wow. https://t.co/RCgZBBzpDF,1
kavanaugh_3393,3393,1,1,1.0,1,1,"RT @FoxNews Women rally in support of Kavanaugh: 'We know the man, we know his heart' https://t.co/C1nHsQYCS8",1
