source_country,source_row_id,text,source_text_processed,source_maxscore,source_sentiment,gt_uncivil
Canada,3439,Corrupt pieces of shit.,corrupt piece shit,0.222415685060067,-0.5574,1
Canada,3440,You Sack of shit !!! What about the Canadian flood victims,sack shit canadian flood victim,0.222415685060067,-0.6908,1
Canada,3441,samsung ipads is seling niks not so much no raps tv shows is all what fast and thief cars hit man shoot em up,samsung ipad sel nik raps tv show fast thief car hit man shoot em,0.156758097882441,-0.7003,0
Canada,3442,this is Quebec... CANADA!!!,quebec canada,0.064762350982768,0.0,0
Canada,3443,"Barbarism IS hard to look at, isn't it? @iqrakhalidmp @SalmaZahid15 @MaryamMonsef @RetaIsmailCTV @ZuraidahCTV @CTV_InaSidhu @shanellekaulCTV",barbarism hard look,0.154963614940582,-0.1027,0
Canada,3444,Atrocious that @HelenaJaczek is clueless where $50m/year will come from. Bar so low that pple like this get a portfolio? #onpoli,atrocious clueless year come bar low pple like portfolio onpoli,0.199667527949654,-0.2732,0
Canada,3445,Resign. Pack your bags. See ya!,resign pack bag ya,0.124921365248502,-0.34,0
Canada,3446,They are manipulating events to suit their story. She is there on an expired visa. Fear is they are wanting a standoff with police.,manipulate event suit story expired visa fear want standoff police,0.15349606555509,-0.4404,0
Canada,3447,I buy organic raw milk in the USA and bring it home at half the cost of Canadian milk... and it is illegal to buy raw milk here,buy organic raw milk usa bring home half cost canadian milk illegal buy raw milk,0.14718098909204,-0.5574,0
Canada,3448,Inner rage issues like @christyclarkbc,inner rage issue like,0.17950232590387,-0.2732,0
Canada,3449,What is the real INCENTIVE to get off the system if you double ones income for no reason? Other that buying more votes of course. #NextMove,real incentive system double one income reason buy vote course nextmove,0.162184255155989,0.3612,0
Canada,3450,Oh I can relate. When the day starts pondering would the VP be worse than the actual President. Can you guys plz clone @JustinTrudeau,oh relate day start ponder vp bad actual president guy plz clone,0.194514626046279,-0.4939,0
Canada,3451,This video is horrible. Isn't Canada like the peak of the world?,video horrible canada like peak world,0.17950232590387,-0.25,0
Canada,3452,And this? Just watching and feeling sorry?,watch feel sorry,0.140292249681099,-0.0772,0
Canada,3453,I think she should know how inhumane she looks but mostly how she acts. #failchristyfail @christyclarkbc ...,think know inhumane look act failchristyfail,0.182179880565193,0.0,0
Canada,3454,@cafreeland Why nod your head when world leaders are speaking. It appears like you agree with everything they say. #Animated,nod head world leader speak appear like agree animate,0.179915004790543,0.6124,0
Canada,3455,"Alberta is wonderful, we are not small minded at all and can think for ourselves, not everyone here follows the sheep mentality.",alberta wonderful small minded think follow sheep mentality,0.182179880565193,0.5719,0
Canada,3456,"NOW U have a plan to create jobs?What about the last 6 years?AND, no other leader is promoting despair-but in many sectors U have created it",u plan create leader promote despair sector u create,0.088545379917974,0.5423,0
Canada,3457,"Yeah, we should teach college students they are immortal & impervious to harm. That'll make the world better.",yeah teach college student immortal impervious harm world better,0.153989437773022,0.3818,0
Canada,3458,Pacific Climate Warriors are coming to Canada. @JustinTrudeau will you meet with them? #RaiseAPaddle,pacific climate warrior come canada meet raiseapaddle,0.105576165222532,0.0,0
Canada,3459,I've got more brains in my left toe!,get brain left toe,0.176759371258445,0.0,0
Canada,3461,"Turn the videos on immediately @WhiteHouse @JustinTrudeau @POTUS , it promises to be a #paedophilia field day here...",turn video immediately promise paedophilia field day,0.157045021971577,0.3182,0
Canada,3462,@wecomefromaway congrats amazing success !!!!!!!!,congrat amazing success,0.108397362074746,0.8176,0
Canada,3463,"Between the cold and strong beer we've got thick skin, plus we know he hasn't the balls to pick a fight with China",cold strong beer get thick skin plus know ball pick fight china,0.179751682303409,0.1779,1
Canada,3464,#Autism is spending time with individuals with names and interests. My son the Spice King. @DavidLepofsky @HelenaJaczek #untappedpotential,autism spending time individual name interest son spice king untappedpotential,0.14848801999652,0.4588,0
Canada,3465,"I suggest that for the next 2 weeks, while we wait for the absentee ballot count, we should all drink heavily (but responsibly, of course).",suggest week wait absentee ballot count drink heavily responsibly course,0.148455504249821,-0.2732,0
Canada,3466,@Swiftie01 challenges @JustinTrudeau moving NEB 2 Ottawa. And @MichelleSimson on @jkenney & @BrianJeanWRP AB PC/Wildrose merger. B&B tday.,challenge move neb ottawa ab pc wildrose merger tday,0.123957055268926,0.0772,0
Canada,3467,"something wrong,my last tweets somehow hidden,cant be seen U should block Rizieq,@RizieqSyihabFPI spreads out hate++",wrong tweet hide cant see u block spread,0.177710485542312,-0.3387,0
Canada,3468,"The Liberals, by taking time to compose and deliver throne speech, can use that time to convince someone to cross the floor. *AND* #bcelxn17",liberals take time compose deliver throne speech use time convince cross floor,0.140982514482087,0.25,0
Canada,3469,"Not surprised. This proves that a #Muslim official will be #proIslam first, B4 anything. #Racist @AhmedDHussen #Hinduphobia #IslamicState",surprised prove muslim official proislam racist hinduphobia islamicstate,0.195848992188132,-0.4767,0
Canada,3470,NDP calls on @Kathleen_Wynne to commit to funding the relief line. Will she? #TOpoli @JohnTory #ReliefLine,ndp call commit fund relief line topoli reliefline,0.153447739217729,0.6486,0
Canada,3471,one department that I could single out where a Minister has brought some common sense reform it is service and works @ahawkins790 1/2,department single minister bring common sense reform service work,0.162435689760191,0.0,0
Canada,3472,"@chernushenko says improper abatement happens \all the time\"" @Yasir_Naqvi office says \""first time they ever heard this\"" #gah""",say improper abatement happen time office say time hear gah,0.148086953330793,0.0,0
Canada,3473,", history having place and he / ;",history have place,0.161653667769353,0.0,0
Canada,3474,"under the Canadian Criminal Code for Treason. Once an immigrant is a Canadian citizen, they should be entitled to protection by law.",canadian criminal code treason immigrant canadian citizen entitle protection law,0.145711364145298,-0.743,0
Canada,3475,"Dear @Canada, What's it like to have a leader who is totally supercool? Asking for a friend. @JustinTrudeau",dear like leader totally supercool ask friend,0.17950232590387,0.8207,0
Canada,3476,"Awesome mtg today w Min @coteau, our corp partners (& special guest!) tackling yth unemployment. TY 4 your passion & commitment. #Escalator",awesome mtg today w min corp partner special guest tackle yth unemployment ty passion commitment escalator,0.137124747419523,0.9022,0
Canada,3477,yup. I strongly believe this.,yup strongly believe,0.124287320875723,0.2732,0
Canada,3478,"oh cmon, what entitles your country to such moral high ground. First protect your people frm Lynch mobs.. @JustinTrudeau @suhasinih",oh cmon entitle country moral high ground protect people frm lynch mob,0.158212220905062,0.3818,0
Canada,3479,"Damn, @cafreeland knows facts & stuff & makes logical points: Canada FM on Trump tariffs 'We're going to play hard'",damn know fact stuff make logical point canada fm trump tariff go play hard,0.20032210080917,-0.1779,0
Canada,3480,"@BrianGallantNB I just sent you another email , I have been waiting for a response to the things I asked you and your minister to look into",send email wait response thing ask minister look,0.192635554015024,0.0,0
Canada,3482,@JustinTrudeau please know a majority of Americans aren't Trump fans but to clean up his mess .. we are sorry,know majority americans trump fan clean mess sorry,0.186353542964899,0.296,0
Canada,3483,but she won didnt she ..,win not,0.160991302192388,0.5859,0
Canada,3484,What a bunch of bullshit to you and your family you should come last are Canadian seniors are suffering because of your crap how do you feel,bunch bullshit family come canadian senior suffer crap feel,0.216094511572972,-0.872,1
Canada,3485,Visited Nothern Lights Wolfcentre yesterday. Beautiful animals. What do you think about wild wolves in Canada? @JustinTrudeau #Canadatrip,visit nothern lights wolfcentre yesterday beautiful animal think wild wolf canada canadatrip,0.182179880565193,0.5994,0
Canada,3486,@Carolyn_Bennett @Min_INAC your Vancouver office is asking us about the letter from the Elders. We note that it remains unanswered.,vancouver office ask letter elders note remain unanswered,0.140949723276533,0.0,0
Canada,3487,"does anyone else thing its weird to see the beaver box of our Prime Minsters mother all over the internet?kinda weird,right @justintrudeau ?",th weird beaver box prime minsters mother weird right,0.191522744882326,-0.34,0
Canada,3488,Pickle Market News.his country has celebrities and universities why aren't they assisting the people on theircontinent?Continent Focus Issue,pickle market country celebrity university assist people focus issue,0.158212220905062,0.0,0
Canada,3489,Kiss ur country good bye!,kiss ur country good bye,0.161976067052448,0.6908,0
Canada,3490,@JustinTrudeau our students would like me to get this invitation to you!,student like invitation,0.17950232590387,0.3612,0
Canada,3491,The worst kind of dictatorship - the kind the people keep electing.,bad kind dictatorship kind people elect,0.162621058548443,0.5106,0
Canada,3492,Today we are honoured to welcome @JustinTrudeau to talk innovation in Canada! Watch the live video at 9:30:,today honoured welcome talk innovation canada watch live video,0.163647905788246,0.8316,0
Canada,3493,71% in Maryam Monsef's riding want her to keep her promise to change the Voting System. People or Party? ...,maryam monsef rid want promise change voting system people party,0.158212220905062,0.6486,0
Canada,3494,"Only if you believe gender has no basis in sex, and refute scientific claims of >99.5% correlation, or higher if including trans M<->F.",believe gender basis sex refute scientific claim correlation high include tran,0.143512583972197,0.0,0
Canada,3495,"@christyclarkbc can't even apologize to the teacher, students and families when she was asked. She just tried to brag about BS! #outoftouch",apologize teacher student family ask try brag bs outoftouch,0.143301900946452,0.1027,0
Canada,3496,Another lesson in leadership... But @JustinTrudeau studied drama not history in school... too bad!,lesson leadership study drama history school bad,0.156619263334637,-0.5423,0
Canada,3497,@AhmedDHussen @CitImmCanada CBA suggestion to improve Express Entry application,cba suggestion improve express entry application,0.126278594831783,0.4404,0
Canada,3498,Thank you Prime Minister @JustinTrudeau for your support of the community's efforts to help Italians rebuild their homes and towns.,thank prime minister support community effort help italians rebuild home town,0.139963205446591,0.7845,0
Canada,3499,What a load of bull! We wanted all this before the election!,load bull want election,0.155671345280778,0.0772,0
Canada,3500,"@CanBorderPRA PIGs assault millions/day w/no probable cause, breached peace, or court order approved by @Puglaas PIG",pig assault million day w probable cause breach peace court order approve pig,0.191850713985198,-0.0772,0
Canada,3501,"You've forgot to add our Muslim terrorist, @Yasir_Naqvi! Ontario's #AttorneyGeneral #YasirNaqvi commits crimes covering up crimes vs @ongov!",forget add muslim terrorist ontario attorneygeneral yasirnaqvi commit crime cover crime vs,0.142514870111007,-0.9081,1
Canada,3502,"Like @JustinTrudeau ,Tories learned from the McGuinty playbook. Is anyone else getting a whiff of Butts around here?",like tories learn mcguinty playbook get whiff butts,0.17950232590387,0.3612,1
Canada,3503,This is the socks im looking for,sock be look,0.193878466817717,0.0,0
Canada,3504,Thank you @JustinTrudeau for your strong support. #cdnpoli,thank strong support cdnpoli,0.101377083604144,0.8176,0
Canada,3505,This is such a tremendous result. Powerful things happen when people use their voices. Thank you for listening @SaskMLA & @SaskParty #skpoli,tremendous result powerful thing happen people use voice thank listen skpoli,0.192635554015024,0.6486,0
Canada,3506,Retweeted Navdeep Bains (@NavdeepSBains): Great to be at @gfss_STEM to see so much curiosity in our young people...,retweet navdeep bains great curiosity young people,0.158212220905062,0.6249,0
Canada,3507,Or the #GreatLakes? #DGR #Ontario @cathmckenna,greatlakes dgr ontario,0.049187349751959,0.0,0
Canada,3508,Justin Trudeau? Tell UnitedNations tell all countries of world I said I can solve world problems? Now u can too! Have a good day pumpkins!,justin trudeau tell unitednation tell country world say solve world problem u good day pumpkin,0.179898825285373,0.25,0
Canada,3509,We'd like to thank @PremierBradWall and the @SaskParty for the sweet deal ($0) on the GTH land for making this possible,like thank sweet deal gth land make possible,0.17950232590387,0.7906,0
Canada,3510,But I thought he was for coal!! I wonder if those people have voter remorse yet??,think coal wonder people voter remorse,0.182179880565193,-0.2732,0
Canada,3511,@JustinTrudeau We need an open door policy for any Caucasian South African wishing to flee that country due to #whitegenocide.,ne open door policy caucasian south african wish flee country whitegenocide,0.148762873140403,0.4019,0
Canada,3512,"Yup, good point. Additional cell phone restrictions/penalties were intro'd January 1 2017 as well:",yup good point additional cell phone restriction penalty january,0.137620215988519,-0.296,0
Canada,3513,. @JustinTrudeau How many times have you met with the ethics commissioner?,time meet ethic commissioner,0.121554544066797,0.0,0
Canada,3514,Bill Boyd should be arrested. Soon they will have to change the name of the party once again after a number of them face criminal charges.,bill boyd arrest soon change party number face criminal charge,0.131342600735902,-0.4215,0
Canada,3516,This is how real leaders should speak. Je t'aime @JustinTrudeau merci bien,real leader speak je merci bien,0.126644129594807,0.0,0
Canada,3517,Not surprising. Premier @BrianGallantNB appears on the way out via resignation or turfed by own caucus. #nbpoli,surprising premier appear way resignation turfed caucus nbpoli,0.147638746040357,-0.0258,0
Canada,3518,"Hmmm, trying to think, ... what's the name of that Sergio Leone film from 1966 ...?",hmmm try think sergio leone film,0.182179880565193,0.0,0
Canada,3519,"I had #HepC for at least 20 yrs without knowing. Meanwhile, F2 liver damage was happening. Test, find out who has it, then look at options.",hepc yrs know liver damage happen test find look option,0.179751682303409,-0.4939,0
Canada,3520,hope @JustinTrudeau willl also find time to meet me his week i have some innovative solutions that will create trillions txt 8678761066,hope willl find time meet week innovative solution create trillion txt,0.135188371657358,0.8481,0
Canada,3521,"@naomiyamamoto #bcelxn17 #IamLinda almost said what she had to say, no time to finish her sentence.",iamlinda say time finish sentence,0.154666818816799,0.0772,0
Canada,3522,"Islam will threaten your rights & freedoms. I don't want that, you don't want that. Do something about it.",islam threaten right freedom want want,0.191522744882326,0.4939,0
Canada,3523,and in the US too...Obama was 48. Donald 71...,obama donald,0.072119653900551,0.0,0
Canada,3524,"look @PremierBradWall @SaskParty wasted billions, but walk around @uregina shows lots doing little at worst U in @canada",look waste billion walk show lot little bad u,0.16215212473431,-0.719,0
Canada,3525,@HarjitSajjan was the architect of the original ketchup chip. #SajjanBattles #NotVerified,architect original ketchup chip sajjanbattle notverifi,0.103276652366734,0.3182,0
Canada,3526,Or too old! [?],old,0.153004918246898,0.0,0
Canada,3527,See my concerns yet? I'm not sure you hear me or millions of other Canadians who don't give a shit about another @JustinTrudeau photo op.,concern sure hear million canadians shit photo op,0.222415685060067,-0.3182,1
Canada,3528,RT Can @TorontoStar @SaraMojtehedz ASK #Ontario Premier @Kathleen_Wynne About #WSIB & About DEMAND For @Ont_Ombudsman To Investigate @WSIB,rt ask ontario premier wsib demand investigate,0.086468638796993,-0.128,0
Canada,3529,No mention of Trudeau of course,mention trudeau course,0.123240687627153,0.0,0
Canada,3530,"There are 967,000 Nova Scotians how did you get 7500 Liberaks to comment?",nova scotians liberaks comment,0.08301877654193,0.0,0
Canada,3531,Fight it all the way to Supreme Court.,fight way supreme court,0.147638746040357,0.25,0
Canada,3532,"Wow, @Kathleen_Wynne just keeps spending until she has bought off everyone she needs. @ontario_liberal #scum",wow keep spending buy need scum,0.205565679438135,0.5859,1
Canada,3533,Venezuela is fighting for freedom. Please stand up for HR in Venezuela We want democratic elections #SosVenezuela @JustinTrudeau @teamcavuto,venezuela fight freedom stand hr venezuela want democratic election sosvenezuela,0.15349606555509,0.4404,0
Canada,3534,And yet @christyclarkbc thinks there isn't a mental health crisis in BC,think mental health crisis bc,0.182179880565193,-0.6249,0
Canada,3535,"Northerners have been begging for this for years! Why now? Oh yes, an EXLN soon - desperate much? #resign",northerner beg year oh yes exln soon desperate resign,0.205861687560667,-0.25,0
Canada,3536,That may be SATIRE OR PARODY but the fact is @JustinTrudeau has an islamic government and we all know his allegiance is to Islam NOT CANADA,satire parody fact islamic government know allegiance islam canada,0.179751682303409,0.0,0
Canada,3537,And it was no way an insulting tweet. My reply tweet to her did get 10 times the retweet and faves as her though. Lol,way insulting tweet reply tweet time retweet faf lol,0.166629548083789,-0.1027,0
Canada,3538,@LLovesherlife @RachelNotley @IDPD_Edmonton it works quite well for me thank you for asking,work thank ask,0.162435689760191,0.3612,0
Canada,3539,It won't be me. But someone might. The outcome isn't guaranteed either way.,will outcome guarantee way,0.147638746040357,0.25,0
Canada,3540,How come nobody talks about that time @christyclarkbc drove her car after drinking alcohol?!?,come talk time drive car drink alcohol,0.163647905788246,0.0,0
Canada,3541,Get a job then,job,0.119457767571474,0.0,0
Canada,3542,To which fantasy universe are you referring?,fantasy universe refer,0.142120707673369,0.0,0
Canada,3543,"#Ontario Premier @Kathleen_Wynne says \We're building this province up, just like we said we would\"" & IGNORES #injuredworkers RE:#WSIB @WSIB""",ontario premier say build province like say ignores injuredworker,0.17950232590387,0.1027,0
Canada,3544,Meet @maryammonsef and @iamIqraKhalid. @foxnews @liberal_party @cbcnews,meet,0.081450611571314,0.0,0
Canada,3545,Turdo needs Butts to explain sanctuary to him,turdo need butts explain sanctuary,0.150458071918955,0.0,0
Canada,3546,I'm thinking #Montreapolis season two... We are also night fans of CBC Radio...,think montreapolis season night fan cbc radio,0.182179880565193,0.3182,0
Canada,3547,"Socialists always say they are compassionate, but their actions always prove them wrong & untrustworthy.",socialists compassionate action prove wrong untrustworthy,0.177710485542312,0.0258,0
Canada,3548,.@janephilpott @CMA_Learns @PHAC_GC @CIHR_IRSC May 12 th is Int's #mecfs Awareness day. Your support is needed. #millionsmissing #cdnpoli,th int mecfs awareness day support need millionsmissing cdnpoli,0.142736150237771,0.4019,0
Canada,3549,Sorry one more it's good to see people calling out Laura Miller and others for lying about Linda. I think they're rattled. #IamLinda,sorry good people call laura miller lie linda think rattle iamlinda,0.182179880565193,0.3818,0
Canada,3550,Oh you're ignorant too eh? Believing outright lies ? Justin supports child female genital mutilation by Muslims. Stop,oh ignorant eh believe outright lie justin support child female genital mutilation muslims stop,0.211122262620161,-0.1531,1
Canada,3551,Lots of fun being had at #RVC2017 @Rendez_VousCAN #PursuitLife,lot fun pursuitlife,0.146830059752233,0.5106,0
Canada,3552,@JustinTrudeau @realDonaldTrump This is in #caracas right now. The national guard is attacking civilians residences. #SosVenezuela,caracas right national guard attack civilian residence sosvenezuela,0.191522744882326,-0.4767,0
Canada,3553,"Prime Minister Justin Trudeau, he is success a great leader in the world . I wish all the best luck both of you .www.ihrobangla.org",prime minister justin trudeau success great leader world wish good luck,0.137620215988519,0.9468,0
Canada,3554,Some days I think @JustinTrudeau would have been quite happy working as a teacher of small kids,day think happy working teacher small kid,0.182179880565193,0.5719,0
Canada,3555,So Canadians have the right to issue their own debt you globalist prick @WatershSentinel @CPC_HQ @JustinTrudeau @KellieLeitch @RonaAmbrose,canadians right issue debt globalist prick,0.276899527689976,-0.5994,1
Canada,3556,Thanks to @MaryamMonsef for signing the certificates for Rotary Club of Peterborough Kawartha Citizenship reaffirmation Ceremony next week.,thank sign certificate rotary club peterborough kawartha citizenship reaffirmation ceremony week,0.111622836032836,0.3612,0
Canada,3557,Oil & Coal created this world you live in. Green energy is still in infancy stages and are progressing but to go fully green in US today..,oil coal create world live green energy infancy stage progress fully green today,0.137124747419523,0.7184,0
Canada,3558,Come lead America. Please?,come lead america,0.105576165222532,0.0,0
Canada,3559,Did she go on to apologize for her government not having water bomber contracts in place?,apologize government have water bomber contract place,0.161653667769353,0.1027,0
Canada,3560,In Caribou Chilcotin @DonnaBarnett_BC was head and shoulders above the rest of all women candidates!!#TeamBC2017,caribou chilcotin head shoulder rest woman,0.179915004790543,0.0,0
Canada,3561,So how many people blown up by ur radical whites!!???,people blow ur radical white,0.161976067052448,0.0,0
Canada,3562,Metro Morning: Nobody I follow has a large pic of him/her embedded right in the center of tweet. Is that Matt? Producer? The news first pls.,metro morning follow large pic embed right center tweet matt producer news pls,0.191522744882326,0.0772,0
Canada,3563,"I think you're doing a great job, keep up the good work Mr. Wall.",think great job good work wall,0.182179880565193,0.7906,0
Canada,3564,You're a piece of shit. Enjoy your last 2 years as pm,piece shit enjoy year pm,0.222415685060067,-0.1027,1
Canada,3565,@Canada @JustinTrudeau @iamIqraKhalid if you pass M103 it will be one of the most degenerative steps in Canadian history.,pas degenerative step canadian history,0.124312645931772,0.0,0
Canada,3566,@RachelNotley @rod_loyola pretty much describes the both of you,pretty describe,0.138105066050012,0.4939,0
Canada,3567,#racism #cbc @cbc have consequences and peoples guilty of it as to face consequences did the person responsible for this faced consequences?,racism cbc consequence people guilty face consequence person responsible faced consequence,0.199550588343085,-0.6808,0
Canada,3568,"Good morning #Patriots, Forgive my friend Patricia, lives in a country leads by corrupt Commie @JustinTrudeau",good morning patriot forgive friend patricia live country lead corrupt commie,0.180379152861816,0.802,0
Canada,3569,And was anything learned? I work in a high risk industry and things are driven by $$$ with lip service paid to safety.,learn work high risk industry thing drive lip service pay safety,0.192635554015024,0.0772,0
Canada,3570,Min @MitchelmoreMHA bakes bread at release of tourism NL product development plan. Highlights 4 pt plan 2 double tourism by 2020 @NTVNewsNL,min bake bread release tourism nl product development plan highlight pt plan double tourism,0.122582576065609,0.34,0
Canada,3571,Frig off you moron. You don't know what traitorism is.,frig moron know traitorism,0.215918192725351,-0.4939,1
Canada,3572,In plain English if his lips are moving he's Lying.,plain english lip move lie,0.158666938813739,0.0,0
Canada,3573,do you say nothing to tory about toronto being a sanctuary city?,tory toronto sanctuary city,0.11847839974305,0.0,0
Canada,3574,Apalled by the small minds like you who assert hateful nonsense on Twitter & wilt when challenged,apall small mind like assert hateful nonsense twitter wilt challenge,0.198483470094437,-0.4767,1
Canada,3575,#alcoholawareness Canadian Cancer Daffodil Month-Reduce your risk for Cancers-Avoid drinking any Alcohol-Please share,alcoholawareness canadian cancer daffodil month reduce risk cancers avoid drink alcohol share,0.132207787028246,-0.7579,0
Canada,3576,Looks like it's time to start building a wall and have the Americans pay for it.,look like time start build wall americans pay,0.17950232590387,0.2732,0
Canada,3577,The Battle on the Plains of Lawrence Park (between @Kathleen_Wynne and @JohnTory): #onpoli #topoli,battle plain lawrence park onpoli topoli,0.11898201372769,-0.3818,0
Canada,3578,A student's ability to use technology to adapt is essential to a more prosperous future for Ontario @MitzieHunter #SHADinthe6ix @SHADnetwork,student ability use technology adapt essential prosperous future ontario,0.109977901476827,0.6597,0
Canada,3579,@picardonhealth PLS HELP THE LIVING & quit using mefloquine for all military & all civilian travelers. Benefits do NOT outweigh the risks.,pls help living quit mefloquine military civilian traveler benefit outweigh risk,0.168092772572905,0.5994,0
Canada,3580,Great job! Thank you again!,great job thank,0.130066008153535,0.765,0
Canada,3581,"@JustinTrudeau the image on the right is #NicolasMaduro's ad, just check against orig image on the left #sosvzla #dictatorship",image right nicolasmaduro ad check orig image left sosvzla dictatorship,0.191522744882326,0.0,0
Canada,3582,As much as I dislike CC I distinctly remember her talking in favour of electoral reform on cknw...,dislike cc distinctly remember talk favour electoral reform cknw,0.163647905788246,0.0772,0
Canada,3583,Keep rolling the . There is no evidence or history of an effective carbon tax anywhere.,roll evidence history effective carbon tax,0.114227135304923,0.4767,0
Canada,3584,poor dear met a real man for the first time this year.,poor dear meet real man time year,0.133921991604641,-0.128,0
Canada,3585,How many expatriates who are citizens are moving back in the next 3 years?,expatriate citizen move year,0.128234109505826,0.0,0
Canada,3586,My family has to move and wen't in debt because of your corruption. You're not a real politician.,family debt corruption real politician,0.144707653888214,-0.3612,0
Canada,3587,"Today I voted provincially for the first time, and was proud to do so for @Steve4Kelowna and the @bcliberals #BCVotes #TeamBC 2017",today vote provincially time proud bcvote teambc,0.137124747419523,0.4767,0
Canada,3588,You have no substance. An empty vessel.,substance vessel,0.102976571470689,0.0,0
Canada,3589,What a fucking twit.... #cdnpoli #notmyprimeminister,fuck twit cdnpoli notmyprimeminister,0.228119241060559,-0.5423,1
Canada,3590,serving in relative safety behind the lines?,serve relative safety line,0.123140078651765,0.4215,0
Canada,3591,Your catching up to @realDonaldTrump both dummies,catch dummy,0.225245812678058,0.0,1
Canada,3592,@cathmckenna questions cause cognitive dissonance sometimes,question cause cognitive dissonance,0.179464018940546,0.0,0
Canada,3593,Hopefully we've reach that tipping point! Time2save the world @ec_minister @environmentca @ScienceMin @MarcGarneau @terrybeech #yvr @CKNW,hopefully reach tipping point world yvr,0.138620551649067,0.4215,0
Canada,3594,Trump is looking for somebody to bully into a situation that he can spin as a win for his admin. Time to draw that line plz @JustinTrudeau,trump look somebody bully situation spin win admin time draw line plz,0.158871073988536,0.2263,0
Canada,3595,"What does it matter? So, you have a few women in political positions? This is meaningless fluff. Irrelevant. Sexism is no longer a problem.",matter woman political position meaningless fluff irrelevant sexism longer problem,0.189591221537172,-0.6705,0
Canada,3596,HOMES GROWN EXTREMISTS TERRORISTS #FBI #Reports @JamesComeyFBI @realDonaldTrump @POTUS @JustinTrudeau @Courtpio+,homes grown extremists terrorists fbi report,0.172004959575701,-0.6249,0
Canada,3597,"lol sure not the liberals, NDP will win this year..",lol sure liberal ndp win year,0.159818808902061,0.836,0
Canada,3598,"Completely dishonourable @HarjitSajjan ...you owe an apology to all who have served....honour is serving your country, not serving yourself",completely dishonourable owe apology serve honour serve country serve,0.149005762175811,0.6326,0
Canada,3599,Meanwhile you pay the salaries of top NDP?,pay salary ndp,0.11105831376637,-0.1027,0
Canada,3600,I think Canada deserves better than this. I never once had these feelings of fear 4 my kids and insecurity when Harper led.,think canada deserve good feeling fear kid insecurity harper lead,0.182179880565193,-0.3818,0
Canada,3601,did they tell you that you're the issue #Resign,tell issue resign,0.179898825285373,-0.34,0
Canada,3602,"ON Finance Minister @SousaCharles tables a balanced budget. To find out more, subscribe here:",finance minister table balanced budget find subscribe,0.135188371657358,0.0,0
Canada,3603,They don't care about an economy. They'll borrow indefinitely to further their plans to tear down standards and our culture,care economy borrow indefinitely plan tear standard culture,0.139331831923049,0.4939,0
Canada,3604,@FtcVictoria from Vic BC won top award at 2017 world robotics championship in TX! @JustinTrudeau @ElizabethMay,vic bc win award world robotic championship tx,0.113323587845223,0.9136,0
Canada,3605,Do you also keep the victims & their families harmed by Castro in your thoughts?,victim family harm castro thought,0.185618317943368,-0.6808,0
Canada,3606,Anyone have information on the #abgov Residential #Solar plan? @ThomasDangAB @RachelNotley,information abgov residential solar plan,0.095772344822377,0.0,0
Canada,3607,My weak heart just can't handle:,weak heart handle,0.163104774654611,-0.4404,0
Canada,3608,"These things are known, but never spoken of @JustinTrudeau. It makes people upset, unnecessarily. Return to your political training. Tisk",thing know speak make people upset unnecessarily return political training tisk,0.192635554015024,-0.3818,0
Canada,3609,You were arrogant with the fire fighters.,arrogant fire fighter,0.164800385195946,-0.6124,0
Canada,3610,"Let's start with the easy one. U know, keep it simple 4 LibTards. U deny that criminal illegals are walking across the border?",let start easy u know simple libtards u deny criminal illegal walk border,0.179751682303409,-0.7579,0
Canada,3611,"so. Are the SOLDIERS who did all the work on the real ground,are they also architects? Like what do ppl think...",soldiers work real ground architect like ppl think,0.182179880565193,0.3612,0
Canada,3612,@LanielChris as I told @SueAnnLevy before I'm ashamed @DrEricHoskins is my MPP he is a liar with no decency or integrity #votehimout,tell ashamed mpp liar decency integrity votehimout,0.179898825285373,-0.5859,0
Canada,3613,"@cafreeland What are you doing kissing up to the Trumps, Foreign Minister? Disappointing. #Canada",kiss trumps foreign minister disappoint canada,0.110459584946681,0.0258,0
Canada,3614,"\We need change.\"" \""That when we vote it matters\"" ....does it or doesn't it @JustinTrudeau ?""",ne change vote matter,0.13609224833497,0.0258,0
Canada,3615,If things get worse they will be voted out. BC Liberals have been reckless and they deserved this.,thing bad vote bc liberal reckless deserve,0.192635554015024,-0.7351,0
Canada,3616,This has happened to an acquaintance's uncle.. Visa denied to Canada. Visa applied to US at same time approved,happen acquaintance uncle visa deny canada visa apply time approve,0.151823569247429,-0.34,0
Canada,3617,"@JustinTrudeau 26 yrs ago, the Government sponsored me as Refuge from Italy, under the (UNHCR) Law. Now Government abusing my Human Rights.",yrs ago government sponsor refuge italy unhcr law government abuse human rights,0.109072370693913,-0.6369,0
Canada,3618,Thank You! It's horrendous to read about and see. @OAS_official,thank horrendous read,0.167272657303153,-0.3182,0
Canada,3619,Fentanyl another crisis! Too many deaths. People self medicate to cope as no mental health support. Worried someone I love will die next.,fentanyl crisis death people self medicate cope mental health support worry love die,0.162873042454076,-0.836,0
Canada,3620,@CBCMorningLive @JustinTrudeau lower gas price and encourage Canadiens to travel in our country #Boycuttustravel #Boycuttus,low gas price encourage canadiens travel country boycuttustravel boycuttus,0.110092834920403,0.296,0
Canada,3621,@BCLiberalCaucus Is this really your candidate?,candidate,0.058369203847544,0.0,0
