source_id,text,gt_Activities,gt_Budget,gt_Evaluation,gt_External Contracts,gt_Institutional Structure,gt_Other,gt_Regulatory
3487,cuantos hombres y mujeres se detuvieron por homicidio en 2010 y 2011,0,0,1,0,0,0,0
3488,Apartir de que fecha resulta aplicable la metodologia para la determinacion del ingreso bruto gravable y entero del impuesto sobre la renta respecto de las remuneraciones netas percibidas durante el 2009 por los trabajadores del Colegio Nacional de Educacion Profesional Tecnica como organismo publico descentralizado del Gobierno Federal;Metodologia emitida el dia veintidos de abril del año dos mil diez por la Subsecretaria de Egresos y la unidad politica y control presupuestario de la Secretaria de Hacienda y Credito Publico. Tambien la mecionada metodologia para la determinacion del ingreso bruto gravable y entero del impuesto sobre la renta respecto de las remuneraciones netas percibidas durante el 2009 se le conoce como tabla reversa.,0,0,0,0,0,0,1
3489,solicito acta de fallo de la licitacion publica numero:16101055-039-10. que gano empresa DESARROLLO VISTA SUR S.A. DE C.V. que otorgo COMISION NACIONAL DEL AGUA con fecha de 16 de JUNIO del 2010 licitacion publica No. 16101055-039-10.que otorgoCOMISION NACIONAL DEL AGUA,0,0,0,1,0,0,0
3490,¿Cual es el numero de vehiculos que se adquirieron en el año 2005 en la Secretaria de Comunicaciones y Transportes?,0,1,0,0,0,0,0
3491,Quiero la relación de viáticos y pasajes autorizados y pagados a MARTINEZ GONZALEZ ALFREDO adscrito a la DIRECCION REGIONAL CENTRO NORTE de todas las comisiones realizadas de 2008 a la fecha que incluya: FECHA LUGAR DE COMISIÓN OBJETIVO DE LA COMISIÓN RESULTADO DE LA COMISIÓN tipo de gasto (alimentos hospedaje telefonía pasajes peaje etc.) en archivo de excel,1,1,0,0,0,0,0
3492,Número total de contribuyentes registrados ante el SAT (personas físicas y morales) por entidad Federativa,0,0,1,0,0,0,0
3494,Dado que el proveedor JOSE MANUEL ANAYA BERRONES no entregó a tiempo la fianza correspondiente al contrato de cepillo dental infantil (clave 060 189 0106 11 01) que se le asignó dentro de la REPOSICIÓN AL FALLO de la licitación pública internacional 00641234-032-08 (cuya acta anexo a mi solicitud) solicito a la delegación del IMSS Tlaxcala los documentos que evidencien demuestren y/o consignen que el contrato que se le adjudicó al proveedor anteriormente mencionado FUE RESCINDIDO. El numeral 11 inciso 1 de las bases de la LPI 00641234-032-08 establece lo siguiente: 11. CAUSAS DE RESCISION ADMINISTRATIVA DEL CONTRATO: 1. Cuando no entregue la garantía de cumplimiento del contrato dentro del término de 10 (diez) días naturales posteriores a la firma del mismo. Además el último párrafo del artículo 48 de la LAASSP establece que la garantía de cumplimiento del contrato deberá presentarse a más tardar dentro de los diez días naturales siguientes a la firma del contrato salvo que la entrega de los bienes o la prestación de los servicios se realice dentro del citado plazo y la correspondiente al anticipo se presentará previamente a la entrega de éste a más tardar en la fecha establecida en el contrato. Por todo lo anteriormente mencionado y dado que el proveedor en cuestión no entregó dentro de los diez días naturales siguientes a la firma del contrato la fianza correspondiente es obvio que se debió haber rescindido su contrato.,0,0,0,1,0,0,0
3495,SOLICITO LOS DOCUMENTOS QUE CONTENGAN LOS CRITERIOS Y/O PUNTOS Y/O PARÁMETROS Y/O LINEAMIENTO(S) Y/O PROCEDIMIENTOS QUE LA COFEPRIS UTILIZA Y/O SIGUE Y/O APLICA CUANDO LLEVA A CABO LAS VISITAS DE VERIFICACIÓN SANITARIA PARA VERIFICAR Y/O EVALUAR Y/O CALIFICAR EL CUMPLIMIENTO DE LAS BUENAS PRACTICAS DE FABRICACIÓN EN ESTABLECIMIENTOS UBICADOS EN MÉXICO QUE SE DEDIQUEN A LA FABRICACIÓN DE INSUMOS DE USO ODONTOLÓGICO,0,0,0,0,0,0,1
3496,Número de Centros de Investigación particulares x entidad federativa para los años 2007 2008 y 2009,0,0,1,0,0,0,0
3497,Solicito a la SCT cualquier documento que pueda contener información relativa a la compra venta de Mexicana de Aviación o bien el documento que entregaron o entregarán para dar cumplimiento a la resolución del recurso de revisión 334/06 votado por el Pleno del IFAI el 5 julio 2006 según lo informó la prensa. El recurso de revisión del IFAI es derivado de la solicitud de información número de folio 0000900128905,0,0,0,1,0,0,0
3498,1.- Quiero un listado de de los Institutos Consejos y/o Comisiones Del Deporte que se encuentran ubcados en los diferentes municipio de la República Mexicana. 2.-Quiero el nombre teléfono y puesto de: la persona responsable de dirigir estos Institutos Consejos y/o Comisiones del Deporte a nivel municipal así como de la persona encargada de operar los recursos. Del presupuesto que tiene asignado la CONADE para espacios deportivos Programa Municipal Programa Estatal y Polideportivos; quiero esta información desglozada por estado y por municipio. 3.-Las reglas para gestionar este recurso a nivel municipal estatal. Autoridad ante la cual se solicita y quién está facultado de solicitarlo a nivel municipal y estatal. Procedimiento.,0,1,0,0,1,0,0
3499,El formato oficial los requsitos y documentos que debo reunir para tramitar la delimitación de la Zona Federal de un arroyo así como la explicación del procedimiento a seguir para la delimitación de la zona federal. En caso de no existir forma oficial favor de indicarlo y si el trámite se puede realizar mediante un escrito libre,0,0,0,0,0,0,1
3500,Con fundamento en lo dispuesto por los artículos 6 y 8 de la Constitución Política de los Estados Unidos Mexicanos así como 13 de la Convención Americana sobre Derechos Humanos y 2 3 fracción XIV y 28 de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental solicito atentamente: 1.- El monto total de cartera o bien la cantidad total de la sumatoria de todos los créditos que ha proporcionado el Fondo de la Vivienda del ISSSTE (FOVISSSTE) a la fecha de presentación de esta solicitud. 2.- El monto total de cartera vencida con que cuenta el Fondo de la Vivienda del ISSSTE (FOVISSSTE) a la fecha de presentación de esta solicitud de acceso a la información. 3.- Los principales motivos o causas que generan la cartera vencida con que cuenta el Fondo de la Vivienda del ISSSTE (FOVISSSTE). Por lo anteriormente expuesto y fundado atentamente solicito se sirva: ÚNICO.- Tenerme por presentado en los términos del presente escrito solicitando la información precisada en el cuerpo del presente escrito.,0,1,1,0,0,0,0
3501,1-Presupuesto total asignado al Colegio de Postgraduados por partida presupuestal y relación de trasferencias de partidas presupuestales con la justificación de las mismas en el período del 1 de enero de 2004 al 31 de diciembre de 2008. 2.Relación de personal de confianza administrativo y académico que está adscrito al Corporativo del Colegio con nombre y cargo. 3.- Costo anual del capitulo 1000 2000 y 3000 del Corporativo en el periodo del 1 de enero de 2006 al 31 de diciembre de 2008.,0,1,0,0,1,0,0
3502,quisiera saber cual es el salario mensual de un capitan primero en el ejercito mexicano,0,0,0,0,1,0,0
3503,Puesto salario publicaciones y fecha de ingreso de Lorena Sofía Orozco Orozco,0,0,0,0,1,0,0
3504,¿Cuál ha sido el presupuesto asignado al Programa de Apoyo a Proyectos Juveniles Impulso México y al Programa Emprendedores Juveniles en los ejercicios 2011 2012 y 2013?,0,1,0,0,0,0,0
3505,1. Número de servidores públicos del servicio profesional de carrera certificados a la fecha de la presente solicitud. 2. Número de servidores públicos con nombramiento con fundamento en el artículo 34 de la Ley de Servicio Profesional de Carrera otorgados del 1 de diciembre de 2012 a la fecha.,0,0,1,0,0,0,0
3506,Solicito número de Cédula profesional del funcionario público FERNANDO HERNÁNDEZ PIÑA.,0,0,0,0,1,0,0
3507,SOLICITO RESPETUOSAMENTE LA SIGUIENTES INFORMACIÓN; ¿EN LOS CETIS Y CBTIS ESTA NORMATIVAMENTE PERMITIDO COLOCAR CÁMARAS DE VIDEO EN LOS SALONES DE CLASE? FAVOR DE FACILITARNOS SU FUNDAMENTO LEGAL. LOS CETIS Y CBTIS PERTENECEN A LA DIRECCIÓN GENERAL DE EDUCACIÓN TECNOLÓGICA INDUSTRIAL (DGETI) ESTA DE LA SEMS Y ESTA DE LA SEP.,0,0,0,0,0,0,1
3508,Quisiera que me proporcionaran el archivo en excell créditos formalizados ante el Infonavit por oferente que se encuentra publicado en formato PDF en el portal del infonavit www.infonavit.org.mx sección El instituto/Infonavit en cifras /Indicadores Operativos / Crédito /Avance mensual de créditos otorgados/ créditos formalizados ante el Infonavit por oferente donde se muestra el tipo de crédito la empresa Constructora ante la cual se ejerció el crédito y el municipio. Lo anterior para poder hacer estadísticas con agrupaciones diferentes. Gracias por su pronta respuesta. http://portal.infonavit.org.mx/wps/wcm/connect/818deb15-3673-4b6a-915a-d085d3a8193a/Cr%C3%A9ditos+formalizados+ante+el+Infonavit+por+oferente.pdf?MOD=AJPERES&CONVERT_TO=url&CACHEID=818deb15-3673-4b6a-915a-d085d3a8193a No mando el archivo porque esta muy grande.,0,0,1,0,0,0,0
3509,Solicito el Formato de certificación de gasto que sustente y fundamente la aplicación de recursos del Programa Arranque Parejo en la Vida como está obligada la entidad de acuerdo con la segunda cláusula parámetro número 4 del Convenio del Acuerdo para el Fortalecimiento de las Acciones de Salud Pública en los Estados (AFASPE) 2012 del estado de Chiapas Página 7 del documento adjunto,0,1,0,0,0,0,0
3510,Trabajo en Vission XXI S.A. de C.V. estoy dada de alta como proveedor de CFE con el No.4000449.Podrian informarme quien gano el pedido 500281641 y porque no fui invitada a cotizar?. Ya cheque en el area de sistemas del SAI y mis datos como proveedor estan correctos y me indican que no fui integrada a esta invitacion. Ptoveed. 4000449 pedido 500281641,0,0,0,1,0,0,0
3511,1. Requiero copia simple de todas las comunicaciones escritas y electrónicas entre los promoventes del proyecto Playa Santos con clave 03BS2013TD030 y funcionarios de la Semarnat. 2. Requiero copia simple del expediente de Playa Santos con clave 03BS2013TD030 Los tiene la delegación de Baja California Sur.,1,0,0,0,0,0,1
3512,Solicito informacion sobre autorizacion de construccion en el centro de Huauchinango Puebla. Solicito informacion sobre la autorizacion de la construccion en el centro de huauchinango Puebla especificamente si la autorizacion de construccion incluye la modificacion de las escalinatas que estan en la calle Guillermo Ledesma y Manjares.,1,0,0,0,0,0,1
3513,El examen de capacidades que presente en el Inafed calificado una relación de las respuestas correctas saber cual fue la calificación mínima que se tomó para decidir quién pasaba a la siguiente etapa del concurso así como la relación de calificaciones de los demás aspirantes. Mi número de Folio es 97ADEA73BE,1,0,0,0,0,0,0
3514,Índice de habitabilidad por entidad feerativa municipio y localidad del programa de ahorro subsidio y crédito para la vivienda progresiva VIVAH y TU CASA de 1999-2004.,0,0,1,0,0,0,0
3515,basificaciones que se otorgaron en educacion basica en el ciclo 2003-2004 en el estado de zacatecas nombre de los beneficiados y nivel de estudios. Así mismo el numero de bases que se van a otorgar en el ciclo 2004-2005 en el mismo estado de zacatecas. kinder primaria telesecundaria secundarias generales y tecnicas,0,0,0,0,1,0,0
3516,Para la resolución del trámite PMXREF-00-001 la Cofemer señala Que el interesado cumpla con la normatividad establecida en el Manual de Políticas Comerciales de Pemex Refinación . El trámite es omiso en indicar cuál es es esa normatividad. Registro Federal de Trámites y Servicios. Gerencia de Políticas y Desarrollo Comercial de la Subdirección Comercial.,1,0,0,0,0,0,1
3517,Deseo saber si existe registro de derechos de autor correspondiente al nombre propio de CELESTIN FREINET y se me informe quien es el titular de los derechos de éste nombre sin importar la rama o tipo de la obra literaria que se haya registrado dicho nombre. Instituto Nacional del Derecho de Autor en la Dirección de Registro,1,0,0,0,0,0,1
3518,solicito informarme si docentes que laboran en la SEP (subsistemas homologados Nivel Med. Sup.) con nombramiento de tiempo completo (40 horas/semana) que laboren jornada mixta deben ajustarse a lo estipulado en el Art. 24 de la Ley Federal de los trabajadores al Servicio del Estado. Los subsistemas homologados centralizados son DGETI DGETA DGB DGECyTM DGEST todos dependientes de la SEP,0,0,0,0,1,0,0
3519,Procedimiento para el Levantamiento de Inventarios Físicos en Almacenes y Bodegas de los diferentes centros de acopio de Luz y Fuerza del Centro en donde se muestra las actividades que se llevaran en cada una de las etapas hasta su conclusión (tiempos tareas informes etc). correspondiente al ejercicio 2006. subdirección de abastecimiento y transporte gerencia de adquisiciones subgerencia de almacenes de tacubaya.,1,0,0,0,0,0,0
3520,Dos copias Certificadas del Tabulador Regional de la Plaza con clave 1111071 53-E-06-80/3 PROFR. ESC. EXP. PEDAG. ENSE. PRESS. dicha clave se modifico a E0680 MAESTRO DE ESCUELA DE EXPERIMENTACIÓN PEDAGÓGICA Dos copias Certificadas del Tabulador Regional de la Plaza con clave 1111071 53-E-06-80/3 PROFR. ESC. EXP. PEDAG. ENSE. PRESS. dicha clave se modifico a E0680 MAESTRO DE ESCUELA DE EXPERIMENTACIÓN PEDAGÓGICA,0,0,0,0,1,0,0
3521,que tipo de transplante realiza esta institucion,1,0,0,0,0,0,0
3522,Cuántas averiguaciones previas y cuántos procesos penales se encuentran a la fecha en trámite por la posible comisión de un delito fiscal?,1,0,0,0,0,0,0
3523,¿Cuántas demandas ha recibido el INFONAVIT de trabajadores jubilados que buscan recuperar su Fondo de Vivienda (Vivienda 97)? ¿Cuáles han sido los resultados de esas demandas?,1,0,0,0,1,0,0
3524,Gasto por ejercer en el periodo 2004 y número y descripción de partidas del área de tecnologías área de sistemas o informática; o como se conozca el área de este tipo dentro de la dependencia o institución.,0,1,0,0,0,0,0
3525,En el 2 bimestre de 2002 cuanto pago FNML al INFONAVIT por concepto de aportaciones de los servidores públicos catalogados como mandos medios (subgerente gerente director subdirector general y delegado fiduciario) desglozando cuantas plazas de cada categoria y que importe por cada nivel.,0,1,0,0,1,0,0
3526,Copia del informe que rindió la Secretaria respecto a los contaminantes que emiten las Termoeléctricas que tiene la Comisión Federal de Electricidad. Y el informe que esta Secretaria rindió a la H. Camara de Diputados dentro de la Comisión correspondiente de Medio Ambiente Recursos Naturales y de Pesca,1,0,0,0,0,0,0
3527,quien es el servidof publico o funcionario de infonavit encargado de recuperar los qreditos adjudicados y que estan en avandono por falta de pago o por que el acreditado dejo de pagar fallecio se cambio de estado o esta en otro pais y porque no son reasignados dichos creditos,1,0,0,0,1,0,0
3528,a)Solicito carta de fecha 3 de diciembre de 2008 con número de referencia 0953611200/12505 por medio del cual la Dirección de Administración y Evaluación de Delegaciones a traves de la Coordinación de Conservación y Servicios Generales del IMSS por conducto del Ing. Eggar Arteaga Luna confirmó la disposición de INFRA SA de CV de otorgar el 5% en decremento sobre los precios contratados del 2008 para operar en el 2009 b) Oficio de fecha 13 de julio de 1995 con número de oficio circular 05442 por medio del cual la Dirección Administrativa a través de la Coordinación de Servicios Generales del IMSS por medio del cual autorizan que se revisen los contratos para que a partir del primero de abril de dicho año se otorguen los incrementos de un 17% sobre la tarifa vigente en ese momento.,0,0,0,1,0,0,0
3529,Proyectos ejecutivos y estudios por la contingencia provocada por el huracán Manuel,1,0,0,0,0,0,0
3530,Solicito copia simple en versión pública de los recibos de nómina de Alberto Alfaro Licona del año 2008.,0,0,0,0,1,0,0
3531,COPIA DEL NOMBRAMIENTO DEL C. MANUEL GARCINI EN LA DIRECCION GENERAL DE TELEVISION EDUCATIVA PERIODO TRABAJADO EN EL MISMO,0,0,0,0,1,0,0
3532,Remuneraciones de los servidores públicos que ocupan cada una de las plazas de carácter eventual adscritas a la oficina del titular de la Profepa,0,0,0,0,1,0,0
3533,IMPORTE PROMEDIO MENSUAL Y ANUAL DE VALES DE DESPENSA QUE LA LOTERÍA NACIONAL ENTREGÓ A SUS TRABAJADORES DURANTE LOS AÑOS DE 2001 2002 Y 2003.,0,1,0,0,1,0,0
3534,Medio o mecanismo utilizado para registrar las entradas y salidas del personal adscrito a la subsecretaría de política sectorial y a la dirección general de coordinación,0,0,0,0,1,0,0
3535,SOLICITO TABULADORES REGIONALES DE LOS AÑOS 2011Y 2012 DE LA PLAZA TEC. ESP. - T03805-6 QUE OCUPABA COMO TRABAJADOR EN ACTIVO DENTRO DE LA SECRETARIA DE LA REFORMA AGRARIA.,0,0,0,0,1,0,0
3536,Solicito la plantilla de personal de base honorarios y confianza que laboro en el Instituto Nacional de Desarrollo Social en el periodo de enero- diciembre del año 2011 especificando el cargo percepción.,0,0,0,0,1,0,0
3537,Solicito conocer el número total de las restauraciones o trabajos de conservación que se han hecho de 2009 a 2015 al mural Alegoría nacional de José Clemente Orozco que alberga la Benemérita Escuela Nacional de Maestros Distrito Federal. De ese listado favor de desglosar los siguientes rubros: día mes y año de inicio de la restauración o conservación motivo o justificación de la restauración o conservación institución encargada de los trabajos de restauración o conservación día mes y año de término de la restauración o conservación y costo total de la restauración o conservación. En caso de no contar con alguno de los datos o información solicitada favor de detallarme los motivos de su inexistencia.,1,0,0,0,1,0,0
3538,Hago solicitud formal información acerca del programa Habitat 2013 el cual se llevó acabo en Cd Juárez Chihuahua México por parte del Instituto Chihuahuense de la Juventud (ICHIJUV) del programa antes mencionado solicito: 1) Costo Neto del Programa 2) Talleres a Impartir 3) Miembros que participaron como talléristas promotores y/o psicólogos. 4) Que material se asigno para dichos talleres y en que cantidad 5) Que sueldo percibe cada puesto que se plantea en este programa 6) En caso de ausencia de miembros del programa ¿a donde acudir? De antemano muchas gracias por su respuesta,1,0,0,0,0,0,0
3539,¿Existe en esa Institución o su reglamentación una definición de la vivienda que puede ser objeto de crédito garantizado? En el caso de casa habitación unifamiliar una casa por lote o de vivienda duplex si a la casa o la vivienda se integrado una accesoría comercial ¿sigue siendo posible sujeto de crédito garantizado a la vivienda? ¿Cuál es la normativa aplicable?,1,0,0,0,0,0,0
3540,Por este medio solicito se me informe si la frecuencia del canal 46 de television de la banda UHF en la Ciudad de México ha sido concesionada a algún particular. De ser afirmativa la respuesta quisiera conocer las siglas de identificación de dicho canal el nombre del concesionario y la fecha de vencimiento de dicha concesion.,1,0,0,0,0,0,1
3541,Nombre de la empresa dirección correo electrónico teléfono y nombre del representante legal de todas aquellas empresas o personas que hayan participado en el 2009 en cualquier tipo de evento licitatorio (LPN LP1 I3P AD Etc.) que por cualquier motivo razón o causa hayan perdido o sus propuestas hayan sido desechadas.,0,0,0,1,0,0,0
3542,La lista con el número (con el nombre de la OSC y del proyecto) de proyectos presentados presentados incompletos los validados e invalidados proyectos no elegidos elegidos y elegidos no apoyados por Estado de la República de la convocatoria de Asistencia Social (AS) del PCS del Indesol de los años 2005-2008.,1,0,0,0,0,0,0
3543,Lista de Asesores contratados por la Dirección General de LFC para la ejecución del proyecto de licitación de 14 plantas de generación distribuida asignado a la empresa GE. Monto que se pagó por los trabajos de asesoría para llevar a cabo este proyecto.,0,0,0,0,1,0,0
3544,Listado de precios por vuelo y por compañía aerea entre los diferentes estados de la República Mexicana Listado de compañías que rentan o fletan aviones privados en el país Un listado de costo por hora de vuelo que cobran estas compañías,1,0,1,0,0,0,0
3545,Me interesa tener una copia de todos los comprobantes de gastos presentados por Profesionales por la Etica A.C. (CLUNI: PET0308151401D) de los recursos que le fueron otorgados por el instituto nacional de desarollo social. Gracias,1,0,0,0,0,0,0
3546,Proyecto de investigación : Hacia un nuevo modelo de relaciones intergubernamentales: caso de estudio Valle de Santiago. Universidad autónoma del Estado de México Facultad de ciancias políticas y Administración Pública. Coordinadora Ady P. Carrera Hernández,1,0,0,0,0,0,0
3547,Población de objetivo (Centros de trabajos beneficiados) con el Programa Escuelas de Tiempo Completo Ejercicio 2013 en el Estado de San Luis Potosí señalando clave de Centro de trabajo ubicación del centro de trabajo y número de alumnos beneficiados.,1,0,1,0,0,0,0
3548,Solicito se me informe el estado que guarda la solicitud de la C. Celina Rivera Alverez relativo a la concesión de Zona Federal Marítimo Terrestre de la Playa las Glorias en Acapulco Guerrero. Dicha solicitud tiene el número de expediente 32338.,1,0,0,0,0,0,1
3549,Titular de la Unidad de Enlace. Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental A quien corresponda: Con fines de investigación académica solicito a usted atentamente con fundamento en lo dispuesto por los artículos 1 2 4 5 7 fracciones IX XV y XVII de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental y 16 de la Ley Federal de Responsabilidad Patrimonial del Estado proporcionar la siguiente información y documentos que deberán tomarse de aquella información existente en los archivos y base de datos de esa H. dependencia. En la inteligencia que la información que se solicita deberá ser la que conste desde la entrada en vigor de la Ley Federal de Responsabilidad Patrimonial del Estado esto es el primero de enero de dos mil cinco hasta la fecha de presentación de esta solicitud inclusive. La información solicitada es sobre lo siguiente: 1. Entregar copia del registro total de las indemnizaciones debidas por responsabilidad patrimonial del Estado a que se refiere el artículo 16 de la Ley Federal de Responsabilidad Patrimonial del Estado la que deberá ser enviada vía mensajería servicio ordinario al domicilio señalado. 2. Entregar copia certificada o autorizada de los recibos o comprobantes de pago realizados con motivo de los pagos efectuados por responsabilidad patrimonial del Estado por parte de ese ente público la que deberá ser enviada vía mensajería servicio ordinario al domicilio señalado. La siguiente información deberá ser entregada por internet via INFOMEX 3. La cantidad total de reclamaciones de indemnización de daños y perjuicios por responsabilidad patrimonial del Estado recibidos en esa dependencia. 4. La cantidad de reclamaciones que se estimaron procedentes y se cubrió alguna cantidad al particular por parte de ese ente público. 5. La cantidad de reclamaciones que se declararon infundadas por el órgano respectivo de ese ente público. 6. La cantidad de reclamaciones no resueltas hasta la fecha señalando en su caso la fecha de presentación y el estado actual que guarda el procedimiento respectivo ante ese ente público. 7. El monto que hasta la fecha ha cubierto ese ente público por concepto de las indemnizaciones por responsabilidad patrimonial del Estado que se estimaron procedentes ante ese ente público. 8. El número de reclamaciones que se estimaron infundadas por ese ente público por concepto de responsabilidad patrimonial del Estado y que finalmente se estimaron fundados por los órganos del Tribunal Federal de Justicia Fiscal y Administrativa. 9. El número de reclamaciones que habiéndose estimado improcedentes o infundadas tanto por ese ente público como por las salas del Tribunal Federal de Justicia Fiscal y Administrativa se debieron cubrir por haber obtenido el particular demandante sentencia favorable por parte de los Tribunales del Poder Judicial de la Federación (vía juicio de amparo) 10. Indicar cuál fue la causa principal que dio origen a las reclamaciones por responsabilidad patrimonial del Estado. 11. ¿Cuál fue el motivo más recurrente por el que se estimó procedente otorgar algún pago por concepto de indemnización por responsabilidad patrimonial del Estado ante ese ente público? Agradezco la atención dada a la presente solicitud.,1,0,0,0,0,0,0
3550,Derivado de la necesidad que este país tiene por contar con una verdadera educación básica la cual se conjunte en la legalidad inclusión transparencia y el pleno uso del ejercicio al derecho de la educación y en consecuencia de un evidente abuso de autoridad y falta de ética profesional por parte del C. José Stalin Muñoz Rocha Director de la Escuela Secundaria Diurna No. 132 Japón con CCT 09DES132Z ubicada en Av. Vergel y 5 de mayo Col. Pueblo de Santa Cruz Meyehualco Iztapalapa ya que año con año personalmente el director Jose Stalin en un claro acto de discriminación arroja a las calles a los alumnos que por diversas circunstancias son alumnos repetidores o tienen materias reprobadas generando con esto un grave daño social y psicológico toda vez que sin ninguna acción previa por parte de la escuela para la atención de la reprobación lleva a cabo este acto por lo tanto solicito se me informe lo siguiente: 1. Cuantos alumnos repetidores tiene inscritos la Escuela Secundaria Diurna No. 132 Japón con CCT 09DES132Z en cada grado escolar y cuantos pertenecen a la misma escuela. 2. Que el C. José Stalin Muñoz Rocha exponga cual es su compromiso para con la educación y en qué consisten sus estrategia para mejorar el nivel educativo de la escuela que dirige y si como una de ellas está considerada lanzar a las calles a los alumnos que reprueban materias. 3. Derivado de una muestra de plena opulencia el C. José Stalin Muñoz Rocha desde su llegada como director de la escuela manifiesta expresamente que el es el único dueño y amo del plantel y que debido a sus altas influencias nadie puede moverlo de ese cargo por tal motivo usa un espacio claramente exagerado como dirección del plantel por lo cual solicito se me informe de las dimensiones en metros cuadrados en las que se compone la Dirección que ocupa el C. José Stalin Muñoz Rocha. 4. Si de las dimensiones en metros cuadrados excede de una oficina de 5 metros por 5 metros solicito que el C. José Stalin Muñoz Rocha manifieste cual es el motivo para ocupar un espacio tan grande y en que se basa para usarlo incluso para tener una sala personal además de ser una oficina en la que difícilmente puede llegar algún ciudadano que solicite de su atención como Servidor Público.,1,0,0,0,1,0,0
3551,TEMA: SERVICIO DE TELEFONIA Preguntas: 1. LE AGRADECERE ME INDIQUE QUIEN ES SU PROVEEDOR DEL SERVICIO TELEFONICO DE LARGA DISTANCIA Y EL PERIODO DE LA ASIGNACION. (FECHA DE INCIO Y TERMINACION). 2. QUIEN ES SU PROVEEDOR DEL SERVICIO TELEFONICO PARA LAS LLAMADAS LOCALES. EL PERIODO DE LA ASIGNACION. (FECHA DE INCIO Y TERMINACION). 3. QUIEN ES SU PROVEEDOR DEL SERVICIO DE LARGA DISTANCIA Y SU PERIODO DE ASIGNACION (FECHA DE INCIO Y TERMINACION). 4. LE AGRADECERE ME PROPORCIONEN LA CANTIDAD DE MINUTOS QUE CURSA LA DEPENDENCIA PARA CADA UNO DE LOS SIGUIENTES DESTINOS Y LOS PRECIOS QUE LE OFRECIO EL LICITANTE GANADOR PARA CADA DESTINO: LLAMADAS DE LARGA DISTANCIA A CUALQUIER DESTINO DENTRO DEL TERRITORIO NACIONAL. FRONTERA MEXICO-FRONTERA USA RESTO DE LOS ESTADOS UNIDOS DE AMERICA CANADA CENTROAMERICA SUDAMERICA EL CARIBE PUERTO RICO Y ALASKA EUROPA AFRICA Y CUENCA DEL MEDITERRANEO RESTO DEL MUNDO 045 EL QUE LLAMA PAGA NACIONAL SI TIENE UN NUMERO 800 (LLAMAS GRATIS DE ALGUN USUARIO HACIA LA DEPENDENCIA) CUANTO PAGA POR LLAMADA LOCAL Y CUANTO PAGA POR MINUTO EN CASO DE LLAMADAS DESDE UN ESTADO DIFERENTE AL QUE SE ENCUENTRA UBICADO) 5. SERVICIOS LOCALES (LE AGRADECERE ME PROPORCIONEN LOS SIGUIENTES DATOS: CUANTAS LLAMADAS EFECTUA LA DEPENDENCIA CONSIDERADAS LOCALES (DENTRO DE SU AREA GEOGRAFICA POR EJEMPLO SI RADICA EN EL DISTRITO FEDERAL A TELEFONOS FIJOS DENTRO DEL DISTRITO FEDERAL) CUANTAS LLAMADAS EFECTUA DE UN TELEFONO FIJO HACIA UN NUMERO CELULAR YA SEA BAJO EL ESQUEMA DE 044 o 045 SI TIENE UN NUMERO 800 (LLAMAS GRATIS DE ALGUN USUARIO HACIA LA DEPENDENCIA) CUANTO PAGA POR LLAMADA LOCAL Y CUANTO PAGA POR MINUTO EN CASO DE LLAMADAS DESDE UN ESTADO DIFERENTE AL QUE SE ENCUENTRA UBICADO) 6. COPIA DEL FALLO DE LA LICITACION EN DONDE FUE ADJUDICADO LA COMPAÑÍA SELECCIONADA . (PARA AMBOS SERVICIOS: LARGA DISTANCIA Y SERVICIO LOCAL). 7. MARCA MODELO Y VERSION DE SOFTWARE DE SU CONMUTADOR O CONMUTADORES TELEFONICOS Y SI CUENTAN ESTOS CON SLOTS DISPONIBLES PARA LA INSERCION DE ALGUNA TARJETA ADICIONAL. GRACIAS,0,0,0,1,1,0,0
3552,1-Solicito al Hospital una relación sin nombres ni apellidos de defunciones de pacientes con diagnóstico de hemofilia ocurridas en el año 2013 incluyendo para cada defunción el tipo y severidad de hemofilia la fecha de nacimiento del paciente los códigos CIE10 que fueron causa de la defunción y la fecha de la defunción. 2-Solicito al Hospital una relación sin nombres ni apellidos de pacientes con diagnóstico de hemofilia y VIH/SIDA incluyendo el año de inicio de terapia antiretroviral. 3-Solicito al Hospital una relación sin nombres ni apellidos de pacientes con diagnóstico de hemofilia y hepatitis C incluyendo el año de inicio de terapia con Interferón. 4-Solicito al Hospital una relación sin nombres ni apellidos de pacientes con diagnóstico de hemofilia con Dictamen de Invalidez o similar que acredite a personas con discapacidad incluyendo el año del dictamen. 5-Solicito al Hospital una relación sin nombres ni apellidos de pacientes con diagnóstico de hemofilia incluyendo las fechas de última referencia a los servicios de ortopedia rehabilitación odontología y/o psicología. 6-Solicito al Hospital el número de análisis realizados en el año 2013 para determinación de deficiencia de factores de la coagulación y el número de detecciones de inhibidores a factores de la coagulación.,1,0,1,0,0,0,0
